ticker,date,flag_type,reason,last_available_bar_time,exit_time,is_full_day,has_valid_exit
BOLIDEN_5_min,2018-05-09,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2018-11-02,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2019-04-18,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2019-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2019-05-29,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2019-11-01,excluded_halfday,last_available_bar_before_17_20,13:00,13:00,False,False
BOLIDEN_5_min,2020-04-09,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2020-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2020-05-20,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2020-10-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2021-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2021-04-01,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2021-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2021-05-12,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2021-11-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2022-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2022-02-24,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
BOLIDEN_5_min,2022-04-14,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2022-05-25,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2022-11-04,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2023-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2023-04-06,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2023-05-17,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2023-11-03,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2024-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2024-03-28,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2024-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2024-05-08,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2024-11-01,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2025-04-17,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2025-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2025-05-28,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2025-10-31,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2026-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2026-04-02,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2026-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
BOLIDEN_5_min,2026-05-13,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
