ticker,date,flag_type,reason,last_available_bar_time,exit_time,is_full_day,has_valid_exit
HANDELSBANKEN_5_min,2010-03-18,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-03-19,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-03-22,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-03-30,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-04-01,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
HANDELSBANKEN_5_min,2010-04-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-04-13,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-04-21,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-04-22,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-04-26,excluded_halfday,last_available_bar_before_17_20,17:15,17:15,False,True
HANDELSBANKEN_5_min,2010-04-27,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-04-30,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
HANDELSBANKEN_5_min,2010-05-03,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-05-12,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
HANDELSBANKEN_5_min,2010-05-26,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-05-28,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-05-31,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:35,True,False
HANDELSBANKEN_5_min,2010-06-01,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-06-02,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-06-03,excluded_halfday,last_available_bar_before_17_20,16:55,16:55,False,False
HANDELSBANKEN_5_min,2010-06-11,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-06-17,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:45,True,False
HANDELSBANKEN_5_min,2010-06-22,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-06-28,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-07-01,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-07-06,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2010-07-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-07-09,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-07-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:15,True,False
HANDELSBANKEN_5_min,2010-07-14,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-07-16,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-07-22,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-07-26,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:45,True,False
HANDELSBANKEN_5_min,2010-07-27,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-07-28,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-07-29,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:40,True,False
HANDELSBANKEN_5_min,2010-08-04,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-08-05,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:40,True,False
HANDELSBANKEN_5_min,2010-08-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:25,True,False
HANDELSBANKEN_5_min,2010-08-17,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-08-18,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-08-26,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-08-31,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-09-02,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2010-09-06,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-09-07,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-09-17,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
