date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2009-03-20,2009-01-01,2011-12-31,1,504.7817726276224,504.7817726276224,100504.78177262763
2009-03-26,2009-01-01,2011-12-31,1,-536.8473633102434,-32.06559068262101,99967.93440931739
2009-04-24,2009-01-01,2011-12-31,1,429.77770899213243,397.7121183095114,100397.71211830952
2009-06-25,2009-01-01,2011-12-31,1,-334.12418151544847,63.587936794062955,100063.58793679407
2009-07-14,2009-01-01,2011-12-31,1,-255.52237815539806,-191.9344413613351,99808.06555863867
2009-07-21,2009-01-01,2011-12-31,2,-898.9078828719362,-1090.8423242332713,98909.15767576674
2009-07-23,2009-01-01,2011-12-31,1,129.7529243417956,-961.0893998914756,99038.91060010853
2009-07-24,2009-01-01,2011-12-31,1,72.40265304342304,-888.6867468480526,99111.31325315195
2009-07-29,2009-01-01,2011-12-31,1,-794.0526975789857,-1682.7394444270383,98317.26055557297
2009-08-25,2009-01-01,2011-12-31,1,-34.047154322049515,-1716.7865987490877,98283.21340125092
2009-09-16,2009-01-01,2011-12-31,1,-543.1902859908907,-2259.9768847399782,97740.02311526003
2009-09-24,2009-01-01,2011-12-31,1,-1016.5085679691873,-3276.4854527091657,96723.51454729085
2009-10-08,2009-01-01,2011-12-31,1,134.807675894695,-3141.6777768144707,96858.32222318555
2009-10-15,2009-01-01,2011-12-31,1,96.40563701195283,-3045.272139802518,96954.7278601975
2009-10-22,2009-01-01,2011-12-31,1,312.4039314107011,-2732.8682083918166,97267.1317916082
2009-10-28,2009-01-01,2011-12-31,2,-417.9378546923002,-3150.806063084117,96849.19393691591
2009-11-16,2009-01-01,2011-12-31,1,-45.65770045732543,-3196.4637635414424,96803.53623645859
2009-12-15,2009-01-01,2011-12-31,1,-137.5524525792764,-3334.016216120719,96665.98378387932
2010-01-07,2009-01-01,2011-12-31,1,214.75437129398279,-3119.2618448267363,96880.7381551733
2010-01-12,2009-01-01,2011-12-31,1,852.3505706161015,-2266.9112742106345,97733.0887257894
2010-02-05,2009-01-01,2011-12-31,1,-8.756285619785746,-2275.66755983042,97724.33244016962
2010-02-09,2009-01-01,2011-12-31,1,-403.699552176909,-2679.367112007329,97320.6328879927
2010-02-10,2009-01-01,2011-12-31,1,-469.28678196187946,-3148.6538939692086,96851.34610603082
2010-02-11,2009-01-01,2011-12-31,1,70.88446759915394,-3077.7694263700546,96922.23057362997
2010-02-18,2009-01-01,2011-12-31,1,783.1089955170573,-2294.6604308529973,97705.33956914704
2010-02-23,2009-01-01,2011-12-31,1,-359.6080079700156,-2654.2684388230127,97345.73156117702
2010-02-24,2009-01-01,2011-12-31,1,1119.9167920500813,-1534.3516467729314,98465.6483532271
2010-03-02,2009-01-01,2011-12-31,1,236.36031099801784,-1297.9913357749135,98702.00866422511
