date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2018-01-02,2018-01-01,2020-12-31,4,-1007.6974997145749,-1007.6974997145749,98992.30250028541
2018-01-03,2018-01-01,2020-12-31,3,-1118.9591774459573,-2126.656677160532,97873.34332283946
2018-01-04,2018-01-01,2020-12-31,10,1623.8775000955384,-502.77917706499375,99497.220822935
2018-01-08,2018-01-01,2020-12-31,13,-1190.247859876637,-1693.0270369416307,98306.97296305838
2018-01-09,2018-01-01,2020-12-31,7,1680.4317042987764,-12.595332642854373,99987.40466735717
2018-01-10,2018-01-01,2020-12-31,6,-2322.9939155037086,-2335.589248146563,97664.41075185347
2018-01-11,2018-01-01,2020-12-31,5,-3711.3555349581334,-6046.944783104696,93953.05521689533
2018-01-12,2018-01-01,2020-12-31,5,164.65564690450594,-5882.28913620019,94117.71086379983
2018-01-15,2018-01-01,2020-12-31,8,2923.3928468355944,-2958.8962893645958,97041.1037106354
2018-01-16,2018-01-01,2020-12-31,5,-1400.8339237740768,-4359.730213138672,95640.26978686132
2018-01-17,2018-01-01,2020-12-31,7,-2558.8425268110045,-6918.572739949677,93081.42726005033
2018-01-18,2018-01-01,2020-12-31,3,-919.1002348868803,-7837.672974836558,92162.32702516345
2018-01-19,2018-01-01,2020-12-31,6,1761.0115175733094,-6076.661457263248,93923.33854273675
2018-01-22,2018-01-01,2020-12-31,3,2491.975856135968,-3584.68560112728,96415.31439887271
2018-01-23,2018-01-01,2020-12-31,6,-1736.2721830258915,-5320.957784153172,94679.04221584681
2018-01-24,2018-01-01,2020-12-31,9,846.6035259544678,-4474.354258198704,95525.64574180129
2018-01-25,2018-01-01,2020-12-31,6,4714.205963409216,239.85170521051168,100239.85170521052
2018-01-26,2018-01-01,2020-12-31,3,-2062.901362509184,-1823.0496572986722,98176.95034270134
2018-01-29,2018-01-01,2020-12-31,2,-93.54159456590924,-1916.5912518645814,98083.40874813542
2018-01-30,2018-01-01,2020-12-31,6,-2175.4793027624523,-4092.0705546270337,95907.92944537297
2018-01-31,2018-01-01,2020-12-31,9,-2238.8605007979127,-6330.931055424946,93669.06894457505
2018-02-01,2018-01-01,2020-12-31,7,3457.6520003285136,-2873.2790550964323,97126.72094490356
2018-02-02,2018-01-01,2020-12-31,4,2812.577246283974,-60.70180881245824,99939.29819118752
2018-02-05,2018-01-01,2020-12-31,10,9654.391797909393,9593.689989096934,109593.6899890969
2018-02-06,2018-01-01,2020-12-31,13,325.47138165346973,9919.161370750404,109919.16137075037
2018-02-07,2018-01-01,2020-12-31,15,-7558.1410433853725,2361.0203273650313,102361.02032736504
2018-02-08,2018-01-01,2020-12-31,9,5614.586436119591,7975.606763484622,107975.60676348463
2018-02-09,2018-01-01,2020-12-31,13,-6776.003815877217,1199.6029476074054,101199.6029476074
2018-02-12,2018-01-01,2020-12-31,5,229.29760335479858,1428.900550962204,101428.90055096221
2018-02-13,2018-01-01,2020-12-31,3,-684.1474807232216,744.7530702389824,100744.75307023899
2018-02-14,2018-01-01,2020-12-31,3,-2577.6545701108807,-1832.9014998718983,98167.09850012811
2018-02-15,2018-01-01,2020-12-31,2,111.92795678656907,-1720.9735430853293,98279.02645691468
2018-02-16,2018-01-01,2020-12-31,1,732.7812799348708,-988.1922631504585,99011.80773684956
2018-02-19,2018-01-01,2020-12-31,1,-471.13325470947484,-1459.3255178599334,98540.67448214008
2018-02-20,2018-01-01,2020-12-31,1,706.3099781298083,-753.015539730125,99246.98446026989
2018-02-21,2018-01-01,2020-12-31,2,-1610.3921888446598,-2363.407728574785,97636.59227142524
2018-02-22,2018-01-01,2020-12-31,4,-2629.402072252378,-4992.809800827163,95007.19019917285
2018-02-23,2018-01-01,2020-12-31,2,-1302.0372021432786,-6294.847002970441,93705.15299702957
2018-02-26,2018-01-01,2020-12-31,5,-2695.339649184591,-8990.186652155033,91009.81334784499
2018-02-27,2018-01-01,2020-12-31,3,-1791.9078464485467,-10782.09449860358,89217.90550139644
2018-02-28,2018-01-01,2020-12-31,6,-1412.2150873664618,-12194.30958597004,87805.69041402997
2018-03-01,2018-01-01,2020-12-31,9,2368.644515178442,-9825.665070791598,90174.33492920842
2018-03-02,2018-01-01,2020-12-31,14,15150.81243106602,5325.147360274423,105325.14736027444
2018-03-05,2018-01-01,2020-12-31,5,4749.001672026694,10074.149032301117,110074.14903230112
2018-03-06,2018-01-01,2020-12-31,7,-3139.347664756598,6934.801367544518,106934.80136754453
2018-03-07,2018-01-01,2020-12-31,7,-6319.444058832415,615.3573087121031,100615.3573087121
2018-03-08,2018-01-01,2020-12-31,10,13799.441143305106,14414.79845201721,114414.79845201722
2018-03-09,2018-01-01,2020-12-31,10,-3863.9994441303943,10550.799007886817,110550.79900788683
2018-03-12,2018-01-01,2020-12-31,12,356.0208080095208,10906.819815896339,110906.81981589635
2018-03-13,2018-01-01,2020-12-31,1,-1226.6242080193508,9680.195607876987,109680.195607877
2018-03-14,2018-01-01,2020-12-31,7,1221.147723867047,10901.343331744034,110901.34333174406
2018-03-15,2018-01-01,2020-12-31,6,-3582.6779046558045,7318.66542708823,107318.66542708826
2018-03-16,2018-01-01,2020-12-31,4,353.7101835505098,7672.37561063874,107672.37561063877
2018-03-19,2018-01-01,2020-12-31,5,4626.382817340072,12298.758427978812,112298.75842797883
2018-03-20,2018-01-01,2020-12-31,7,-1584.9230090152196,10713.835418963592,110713.8354189636
2018-03-21,2018-01-01,2020-12-31,3,-900.0260899038924,9813.809329059699,109813.80932905972
2018-03-22,2018-01-01,2020-12-31,12,6376.398504118423,16190.207833178123,116190.20783317815
2018-03-23,2018-01-01,2020-12-31,10,-5474.8041336650895,10715.403699513034,110715.40369951307
2018-03-26,2018-01-01,2020-12-31,3,820.4411376744604,11535.844837187495,111535.84483718754
2018-03-27,2018-01-01,2020-12-31,13,-5079.9082955798785,6455.936541607616,106455.93654160766
2018-03-28,2018-01-01,2020-12-31,10,-8724.815965951346,-2268.8794243437296,97731.12057565631
2018-04-03,2018-01-01,2020-12-31,18,-2956.1562328336013,-5225.035657177331,94774.96434282268
2018-04-04,2018-01-01,2020-12-31,9,3932.4865659455622,-1292.5490912317687,98707.45090876825
2018-04-05,2018-01-01,2020-12-31,11,3183.9423838455427,1891.393292613774,101891.39329261378
2018-04-06,2018-01-01,2020-12-31,4,-1964.8869251883011,-73.49363257452706,99926.50636742546
2018-04-09,2018-01-01,2020-12-31,5,-2658.938073648057,-2732.431706222584,97267.56829377741
2018-04-10,2018-01-01,2020-12-31,5,-962.9420340935778,-3695.373740316162,96304.62625968382
2018-04-11,2018-01-01,2020-12-31,4,2216.5566280246517,-1478.8171122915105,98521.18288770846
2018-04-12,2018-01-01,2020-12-31,3,-2129.7413999157907,-3608.558512207301,96391.44148779269
2018-04-13,2018-01-01,2020-12-31,7,-4291.675614661013,-7900.234126868314,92099.76587313168
2018-04-17,2018-01-01,2020-12-31,3,-2072.2181757694498,-9972.452302637765,90027.54769736224
2018-04-19,2018-01-01,2020-12-31,5,-2322.102765538637,-12294.555068176402,87705.44493182361
2018-04-20,2018-01-01,2020-12-31,12,-3976.300064131216,-16270.855132307617,83729.14486769239
2018-04-23,2018-01-01,2020-12-31,2,-1408.8878519756056,-17679.742984283224,82320.25701571678
2018-04-24,2018-01-01,2020-12-31,5,-458.3854558955843,-18138.128440178807,81861.87155982119
2018-04-25,2018-01-01,2020-12-31,16,1995.7213810241567,-16142.40705915465,83857.59294084537
2018-04-26,2018-01-01,2020-12-31,6,-4473.957143628255,-20616.364202782905,79383.63579721712
2018-04-27,2018-01-01,2020-12-31,5,-987.9458412246067,-21604.31004400751,78395.68995599252
2018-05-02,2018-01-01,2020-12-31,18,-2154.2812471999873,-23758.591291207496,76241.40870879253
2018-05-03,2018-01-01,2020-12-31,2,2145.4108452591613,-21613.180445948336,78386.81955405169
2018-05-04,2018-01-01,2020-12-31,2,-806.5581565159098,-22419.738602464244,77580.26139753578
2018-05-07,2018-01-01,2020-12-31,1,-826.189235267132,-23245.927837731375,76754.07216226865
2018-05-08,2018-01-01,2020-12-31,2,40.651319604740706,-23205.276518126633,76794.7234818734
2018-05-11,2018-01-01,2020-12-31,18,-736.7851380062514,-23942.061656132886,76057.93834386714
2018-05-14,2018-01-01,2020-12-31,2,-609.8823733182098,-24551.944029451097,75448.05597054893
2018-05-15,2018-01-01,2020-12-31,2,-226.56505835315278,-24778.50908780425,75221.49091219578
2018-05-17,2018-01-01,2020-12-31,1,-847.1564248006325,-25625.665512604883,74374.33448739514
2018-05-18,2018-01-01,2020-12-31,3,260.8431734079472,-25364.822339196937,74635.1776608031
