date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2018-01-11,HEXAGON_5_min,short,63.571365,65.10385115823682,64.014222,eod,1.5,652.5344419100886,-288.9794453409785,49.95239388528963,-338.9318392262681,99661.06816077374
2018-01-23,HUSQVARNA_5_min,short,81.74,83.52111394349966,81.72,eod,1.5,559.5434729175857,11.19086945834949,54.87778564986514,-43.68691619151565,99617.38124458223
2018-01-25,NORDEA_5_min,short,96.6,99.01897825010317,96.26,eod,1.5,411.81594435722235,140.01742108145115,47.65369381724033,92.36372726421081,99709.74497184643
2018-01-31,ERICSSON_5_MIN,short,51.22,53.31391313135523,50.64,eod,1.5,476.1885461184914,276.1893567487242,29.102739184577715,247.08661756414648,99956.83158941058
2018-01-31,HM_5_min,short,156.74,159.8708243500317,139.4,eod,1.5,319.266814148799,5536.086557340176,56.72860460521521,5479.357952734961,105436.18954214554
2018-02-05,SKF_5_min,long,177.15,170.47222362621812,175.05,eod,1.5,157.8911656222968,-331.5714478068224,33.365561119303756,-364.93700892612617,105071.25253321942
2018-02-06,ESSITY_5_min,short,217.9,225.4003879141024,218.3,eod,1.5,140.08775777538412,-56.035103110154445,36.66376796497353,-92.69887107512798,104978.55366214429
2018-02-06,KINNEVIK_5_min,long,131.9405969,127.81875924793867,135.59343756,eod,1.5,254.6887153831605,930.3372951947787,40.882739734734955,889.4545554600437,105868.00821760434
2018-02-07,HEXAGON_5_min,long,69.114217,67.40972358427864,71.399929,eod,1.5,621.1112770582333,1419.681499307331,52.36495240008422,1367.316546907247,107235.32476451158
2018-02-07,HANDELSBANKEN_5_min,short,110.6,113.93682310469313,113.93682310469313,stop,1.5,321.36952244692986,-1072.3532476451157,43.2955749677436,-1115.6488226128592,106119.67594189872
2018-02-14,BOLIDEN_5_min,short,247.302494,256.6653504958641,248.624025,eod,1.5,113.34113257933114,-149.7838202786953,33.725324003751105,-183.50914428244639,105936.16679761627
2018-03-07,ALFA_LAVAL_5_MIN,short,191.05,195.9473500502625,192.2,eod,1.5,216.31324228485283,-248.76022862757583,49.74123006340191,-298.50145869097776,105637.66533892529
2018-03-21,GETINGE_5_min,short,96.78,100.61457502853632,96.64,eod,1.5,275.4872823006094,38.56821952208548,31.97085008555032,6.597369436535157,105644.26270836183
2018-03-22,HANDELSBANKEN_5_min,short,110.0,112.86102484472049,108.0,eod,1.5,369.2532167391327,738.5064334782654,48.298320749478556,690.2081127287869,106334.47082109061
2018-03-27,HM_5_min,short,121.0,125.31148772358105,120.84,eod,1.5,246.63057774584342,39.46089243933411,35.78708335323286,3.673809086101251,106338.14463017671
2018-04-03,HEXAGON_5_min,long,70.185644,68.63666632142858,69.057074,eod,1.5,686.5053389810602,-774.7693304138526,57.35452159274049,-832.1238520065931,105506.02077817012
2018-04-19,ABB_5_min,short,203.6,209.99679078882903,204.1,eod,1.5,164.93586278047323,-82.46793139023661,40.346610753359364,-122.81454214359599,105383.20623602653
2018-04-20,ERICSSON_5_MIN,long,64.56,62.24850879155296,65.46,eod,1.5,455.9100456489615,410.31904108406144,35.56645448116678,374.75258660289467,105757.95882262941
2018-04-25,HANDELSBANKEN_5_min,short,101.2,103.89467455621302,102.0,eod,1.5,392.4702468384801,-313.97619747078295,47.84997249454749,-361.82616996533045,105396.13265266408
2018-04-25,ATLAS_5_min,short,75.60000008,78.05692897049055,75.92499996,eod,1.5,428.97510408459937,-139.41685735047926,39.000271598146746,-178.41712894862602,105217.71552371545
2018-04-27,GETINGE_5_min,short,86.4,90.66054719652323,84.4,eod,1.5,246.95822078811236,493.9164415762247,25.308278466365756,468.60816310985894,105686.32368682532
2018-05-02,SEB_5_MIN,long,83.94,82.03136190021485,84.52,eod,1.5,553.7263648814413,321.16129163123503,55.968446056756555,265.1928455744785,105951.5165323998
2018-05-11,HEXAGON_5_min,long,68.542789,66.18220443529553,67.828504,eod,1.5,448.8359286788116,-320.5967713163467,36.72500156327119,-357.32177287961787,105594.19475952018
2018-06-07,BOLIDEN_5_min,long,294.248201,285.75102474807824,289.628849,eod,1.5,124.26974753599885,-574.0457068199104,43.53495215733827,-617.5806589772486,104976.61410054292
2018-06-07,ESSITY_5_min,short,219.7,226.63023950152527,215.2,eod,1.5,151.4761705961801,681.6427676828105,39.52619195536723,642.1165757274432,105618.73067627037
2018-06-07,SKF_5_min,long,175.1,169.23057653061224,172.55,eod,1.5,179.9473683013837,-458.8657891685254,37.53522155398563,-496.40101072251105,105122.32966554786
2018-06-07,ASSA_5_min,short,190.45,194.23053975688634,188.25,eod,1.5,278.06169601593183,611.7357312350468,63.18117856874002,548.5545526663068,105670.88421821417
2018-06-07,GETINGE_5_min,long,86.42,83.35965392354126,85.72,eod,1.5,345.29063569336734,-241.70344498535812,35.66299801695375,-277.3664430023119,105393.51777521186
2018-06-11,ATLAS_5_min,long,80.48750002,77.95952861433611,81.58749996,eod,1.5,416.90945371881537,458.6003740761312,40.54235982188328,418.0580142542479,105811.57578946611
