date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2012-01-09,GETINGE_5_min,long,173.582474,169.1027897258215,171.019644,eod,1.5,223.23001774123637,-572.1005863677708,46.15532214888457,-618.2559085166554,99381.74409148334
2012-01-17,ALFA_LAVAL_5_MIN,long,139.9,136.4425859598854,138.7,eod,1.5,287.4453072105568,-344.9343686526731,48.04935755331667,-392.98372620598974,98988.76036527735
2012-01-18,SANDVIK_min,short,94.65,98.26188845401175,97.3,eod,1.5,274.0637249063711,-726.268871001881,31.563919197466753,-757.8327901993478,98230.927575078
2012-01-24,ABB_5_min,short,140.9,144.97924772036475,140.4,eod,1.5,240.80647783335561,120.40323891667781,40.643317328713756,79.75992158796404,98310.68749666597
2012-01-24,NORDEA_5_min,long,57.85,55.61950074147306,57.35,eod,1.5,440.7564231229201,-220.37821156146006,30.465083966256238,-250.8432955277163,98059.84420113826
2012-01-25,ERICSSON_5_MIN,long,59.65,57.327928631503056,58.75,eod,1.5,422.29470433809956,-380.065233904289,29.99981579617859,-410.0650497004676,97649.77915143779
2012-02-03,HEXAGON_5_min,long,18.285696,17.371410848627463,18.428553,eod,1.5,1068.0451170495817,152.5777212863514,23.527484622355495,129.0502366639959,97778.82938810179
2012-02-03,VOLVO_5_MIN,long,92.25,88.48263182600533,94.6,eod,1.5,259.54147530110805,609.9224669576024,29.097194796007216,580.8252721615952,98359.65466026339
2012-02-07,ALFA_LAVAL_5_MIN,short,137.9,142.38698481561823,135.2,eod,1.5,219.21102633976963,591.8697711173818,35.91991877603465,555.9498523413472,98915.60451260474
2012-02-08,HEXAGON_5_min,long,17.957125,16.967430677431427,17.742839,eod,1.5,999.4561174796576,-214.1694535902472,21.408328448162127,-235.57778203840934,98680.02673056633
2012-02-29,ALFA_LAVAL_5_MIN,long,135.7,132.3785714285714,136.0,eod,1.5,297.10115574794054,89.13034672438553,48.43343041002926,40.69691631435627,98720.72364688068
2012-03-08,SKF_5_min,long,164.8,158.97174235160813,167.0,eod,1.5,169.38290927155467,372.6424003974183,33.720749577781106,338.9216508196372,99059.64529770032
2012-03-15,HM_5_min,short,247.6,252.68197934595526,249.5,eod,1.5,194.92335280060067,-370.35437032114237,58.137839206307156,-428.4922095274495,98631.15308817287
2012-03-29,HM_5_min,short,236.7,243.032169924812,237.4,eod,1.5,155.76201248437135,-109.03340873906261,44.30806207130427,-153.34147081036687,98477.8116173625
2012-03-30,ALFA_LAVAL_5_MIN,long,133.1,128.91071428571428,136.2,eod,1.5,235.07065006702032,728.7190152077617,37.98271563782914,690.7362995699325,99168.54791693244
2012-03-30,GETINGE_5_min,long,181.172395,176.44101592857143,186.002345,eod,1.5,209.59755373604023,1012.3457046673868,46.17535637859995,966.1703482887868,100134.71826522122
2012-04-11,GETINGE_5_min,short,170.921074,177.08165907296726,173.385334,eod,1.5,162.54092278445114,-400.5430943808109,33.578328766151834,-434.12142314696274,99700.59684207426
2012-04-12,SEB_5_MIN,short,44.65,46.786428571428566,45.29,eod,1.5,466.6694603106127,-298.6684545987924,25.1833507562019,-323.85180535499427,99376.74503671927
2012-04-18,INVESTOR_5_MIN,short,34.0,35.33660714285715,33.325,eod,1.5,743.500029666835,501.8625200251115,30.033683698391798,471.82883632671974,99848.57387304599
2012-04-19,SKF_5_min,short,164.0,171.00936768149884,164.9,eod,1.5,142.45018724955077,-128.2051685245965,28.111119951826346,-156.31628847642284,99692.25758456957
2012-04-24,NORDEA_5_min,long,56.7,53.85855437665783,56.35,eod,1.5,350.85048527977534,-122.79766984792187,23.79818841652716,-146.59585826444902,99545.66172630512
2012-04-24,ALFA_LAVAL_5_MIN,long,132.2,126.20493378202345,131.2,eod,1.5,166.04597531852417,-166.04597531852417,26.24190593933956,-192.28788125786372,99353.37384504726
2012-04-25,SWEDBANK_5_MIN,long,109.4,104.23635145732584,107.3,eod,1.5,192.4092490493046,-404.0594230035413,25.017050561390587,-429.0764735649319,98924.29737148233
2012-04-26,HUSQVARNA_5_min,short,39.98,41.860618440779604,36.79,eod,1.5,526.0200326998466,1678.0039043125096,24.22953474622033,1653.7743695662894,100578.07174104862
2012-04-26,VOLVO_5_MIN,short,92.7,97.8398972997923,92.1,eod,1.5,195.6810921983072,117.40865531898599,21.6971195029483,95.7115358160377,100673.78327686466
2012-04-27,ATLAS_5_min,long,36.925,34.937423220057894,36.25000002,eod,1.5,506.5151912259573,-341.8977439472151,22.238549476853837,-364.1362934240689,100309.64698344059
2012-04-27,SANDVIK_min,short,99.6,104.6360151884224,104.6360151884224,stop,1.5,199.18456007449757,-1003.0964698344059,24.40839650200459,-1027.5048663364105,99282.14211710417
2012-05-02,KINNEVIK_5_min,short,61.61764983,63.81987953678572,59.73687802,eod,1.5,450.8255510820986,847.8999877029256,32.82583313657048,815.0741545663551,100097.21627167054
2012-05-02,ATLAS_5_min,short,34.90000005,36.849656140133504,34.47500002,eod,1.5,513.4096047924864,218.1990974390947,21.37067482105045,196.82842261804424,100294.04469428858
2012-05-07,KINNEVIK_5_min,short,59.33385578,61.694415622142856,59.42341646,eod,1.5,424.873976519249,-38.0520022513672,30.274124698312693,-68.32612694967989,100225.71856733889
2012-05-08,KINNEVIK_5_min,long,57.40830446,55.11319642386148,57.54264465,eod,1.5,436.6928135372972,58.66539554223647,30.118952031377138,28.54644351085933,100254.26501084975
2012-06-07,HUSQVARNA_5_min,long,32.0,30.218519016261254,32.29,eod,1.5,562.7579857768048,163.19981587527292,21.707826543354464,141.49198933191846,100395.75700018166
2012-06-07,KINNEVIK_5_min,short,57.85610703,60.13030496357143,57.81132669,eod,1.5,441.4556689114504,19.768534948780207,30.63722659448007,-10.868691645699862,100384.88830853597
2012-06-07,NORDEA_5_min,long,55.35,52.76084045031056,55.25,eod,1.5,387.7122532698949,-38.77122532699004,25.728585126990225,-64.49981045398027,100320.38849808199
2012-06-07,ALFA_LAVAL_5_MIN,long,118.2,112.62425646026328,119.9,eod,1.5,179.92288881855387,305.86891099154207,25.703783896618603,280.1651270949235,100600.55362517691
2012-06-07,GETINGE_5_min,long,174.666749,168.52127819304735,173.878186,eod,1.5,163.69869255804255,-129.08673209964942,34.233810094336754,-163.32054219398617,100437.23308298292
2012-06-20,KINNEVIK_5_min,short,59.8264387,61.90123404923593,60.0503404,eod,1.5,484.0826017851351,-108.38691748011773,34.81815787220994,-143.20507535232767,100294.0280076306
2012-06-29,NORDEA_5_min,short,58.1,60.20881217838765,59.3,eod,1.5,475.59488244378906,-570.7138589325449,33.5009035193405,-604.2147624518853,99689.81324517871
2012-07-16,SEB_5_MIN,long,47.78,46.12433227848101,48.91,eod,1.5,602.1124404945127,680.3870577587967,34.93095112284866,645.456106635948,100335.26935181466
2012-07-17,HANDELSBANKEN_5_min,short,74.566592,76.61722066627338,73.299927,eod,1.5,489.2902893733287,619.766884389069,43.409791122082076,576.3570932669869,100911.62644508164
2012-07-17,ALFA_LAVAL_5_MIN,short,122.8,127.2177267987487,116.7,eod,1.5,228.42432554603494,1393.3883858308118,32.82457558096522,1360.5638102498465,102272.19025533149
2012-07-18,NORDEA_5_min,long,62.4,60.15531841652324,62.2,eod,1.5,455.6200354124314,-91.12400708248434,34.062153847433365,-125.1861609299177,102147.00409440156
2012-07-18,SKF_5_min,long,131.5,125.881441617743,130.8,eod,1.5,181.8028703180771,-127.26200922265191,28.612135730658974,-155.8741449533109,101991.12994944825
2012-07-18,ERICSSON_5_MIN,long,57.05,54.67470394736842,60.2,eod,1.5,429.3828124559585,1352.5558592362718,30.20708085627668,1322.348778379995,103313.47872782825
2012-07-20,KINNEVIK_5_min,long,62.69237552,61.396189097668966,62.1997926,eod,1.5,797.057251548983,-392.61678837516996,59.72772495703243,-452.3445133322024,102861.13421449604
2012-07-24,VOLVO_5_MIN,long,78.5,75.09760748959778,79.65,eod,1.5,302.32001128622295,347.6680129791581,28.687145870949696,318.98086710820843,103180.11508160425
