date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2012-07-19,2012-01-01,2014-12-31,10,-1281.371503655458,3462.149581957763,103462.14958195784
2012-07-20,2012-01-01,2014-12-31,8,609.6215191415222,4071.7711010992853,104071.77110109937
2012-07-23,2012-01-01,2014-12-31,2,-1335.706901745494,2736.064199353791,102736.06419935386
2012-07-24,2012-01-01,2014-12-31,2,611.7644761872405,3347.8286755410318,103347.82867554111
2012-07-25,2012-01-01,2014-12-31,2,848.5643676921202,4196.393043233152,104196.39304323323
2012-07-26,2012-01-01,2014-12-31,4,-752.8932698968044,3443.499773336347,103443.49977333643
2012-07-27,2012-01-01,2014-12-31,4,-1759.179209196146,1684.320564140201,101684.32056414027
2012-07-30,2012-01-01,2014-12-31,4,539.4421895988753,2223.7627537390763,102223.76275373914
2012-07-31,2012-01-01,2014-12-31,4,-426.14588574635377,1797.6168679927225,101797.6168679928
2012-08-01,2012-01-01,2014-12-31,4,-308.87450991342524,1488.7423580792972,101488.74235807937
2012-08-02,2012-01-01,2014-12-31,3,-935.4696714838205,553.2726865954767,100553.27268659556
2012-08-03,2012-01-01,2014-12-31,1,-65.77541290334293,487.4972736921337,100487.49727369222
2012-08-06,2012-01-01,2014-12-31,3,-1050.4436305189004,-562.9463568267666,99437.05364317332
2012-08-08,2012-01-01,2014-12-31,1,-312.59962548313445,-875.5459823099011,99124.45401769018
2012-08-09,2012-01-01,2014-12-31,10,1349.7857624150365,474.2397801051354,100474.23978010521
2012-08-10,2012-01-01,2014-12-31,2,-841.9693322529984,-367.72955214786293,99632.2704478522
2012-08-13,2012-01-01,2014-12-31,2,463.29695414694515,95.56740199908222,100095.56740199916
2012-08-14,2012-01-01,2014-12-31,4,-71.99040497791984,23.576997021162384,100023.57699702124
2012-08-15,2012-01-01,2014-12-31,6,618.525629169447,642.1026261906094,100642.1026261907
2012-08-16,2012-01-01,2014-12-31,5,-1315.3978116638473,-673.2951854732379,99326.70481452685
2012-08-17,2012-01-01,2014-12-31,3,1932.422851347497,1259.127665874259,101259.12766587434
2012-08-21,2012-01-01,2014-12-31,3,80.03764955176301,1339.165315426022,101339.1653154261
2012-08-22,2012-01-01,2014-12-31,11,2715.785062087534,4054.950377513556,104054.95037751364
2012-08-23,2012-01-01,2014-12-31,11,3626.004780989384,7680.95515850294,107680.95515850303
2012-08-24,2012-01-01,2014-12-31,5,-1450.3212480862007,6230.63391041674,106230.63391041683
2012-08-27,2012-01-01,2014-12-31,5,-1741.6195743344067,4489.014336082333,104489.01433608241
2012-08-28,2012-01-01,2014-12-31,5,3742.436635764815,8231.450971847149,108231.45097184723
2012-08-29,2012-01-01,2014-12-31,6,-359.6922641635859,7871.758707683563,107871.75870768364
2012-08-30,2012-01-01,2014-12-31,7,-129.91968960309072,7741.839018080473,107741.83901808053
2012-08-31,2012-01-01,2014-12-31,8,-3572.465338737517,4169.373679342956,104169.37367934301
2012-09-03,2012-01-01,2014-12-31,2,713.1693403270567,4882.543019670013,104882.54301967008
2012-09-04,2012-01-01,2014-12-31,6,2758.522984300843,7641.0660039708555,107641.0660039709
2012-09-05,2012-01-01,2014-12-31,7,-837.762569844781,6803.3034341260745,106803.30343412611
2012-09-06,2012-01-01,2014-12-31,9,-1732.177720545933,5071.125713580142,105071.12571358016
2012-09-07,2012-01-01,2014-12-31,16,4635.200030389533,9706.325743969675,109706.3257439697
2012-09-10,2012-01-01,2014-12-31,10,-939.1158638262565,8767.209880143419,108767.20988014348
2012-09-11,2012-01-01,2014-12-31,6,-2282.967163303363,6484.242716840055,106484.2427168401
2012-09-12,2012-01-01,2014-12-31,11,-1475.4514745049753,5008.79124233508,105008.79124233511
2012-09-13,2012-01-01,2014-12-31,3,-514.5901595947141,4494.201082740366,104494.20108274039
2012-09-14,2012-01-01,2014-12-31,18,3978.457831060767,8472.658913801133,108472.65891380116
2012-09-17,2012-01-01,2014-12-31,4,1605.5269225525387,10078.185836353672,110078.1858363537
2012-09-18,2012-01-01,2014-12-31,5,35.280208718563586,10113.466045072235,110113.46604507229
2012-09-19,2012-01-01,2014-12-31,10,-1178.7023443836686,8934.763700688567,108934.7637006886
2012-09-20,2012-01-01,2014-12-31,6,-719.7502921690186,8215.013408519548,108215.01340851958
2012-09-21,2012-01-01,2014-12-31,3,280.30018166746237,8495.31359018701,108495.31359018704
2012-09-24,2012-01-01,2014-12-31,2,-860.4877365383802,7634.82585364863,107634.82585364867
2012-09-25,2012-01-01,2014-12-31,3,-57.891475182599834,7576.9343784660305,107576.93437846607
2012-09-26,2012-01-01,2014-12-31,8,-80.47674587225909,7496.457632593771,107496.45763259383
2012-09-27,2012-01-01,2014-12-31,3,-2016.0663408509085,5480.391291742862,105480.39129174293
2012-09-28,2012-01-01,2014-12-31,6,2312.863231544103,7793.254523286965,107793.25452328705
2012-10-01,2012-01-01,2014-12-31,1,1555.338481723634,9348.5930050106,109348.59300501068
2012-10-02,2012-01-01,2014-12-31,1,-175.56501931002293,9173.027985700577,109173.02798570065
2012-10-03,2012-01-01,2014-12-31,1,176.40492646990032,9349.432912170478,109349.43291217055
2012-10-05,2012-01-01,2014-12-31,6,-609.9995325855443,8739.433379584934,108739.43337958503
2012-10-08,2012-01-01,2014-12-31,1,-287.6362131280285,8451.797166456905,108451.79716645699
2012-10-09,2012-01-01,2014-12-31,3,-765.1333856039569,7686.663780852949,107686.66378085304
2012-10-10,2012-01-01,2014-12-31,5,330.0243650568951,8016.688145909844,108016.68814590994
2012-10-11,2012-01-01,2014-12-31,8,2161.7811959251135,10178.469341834958,110178.46934183507
2012-10-12,2012-01-01,2014-12-31,7,-2686.9552503491736,7491.514091485784,107491.5140914859
2012-10-15,2012-01-01,2014-12-31,4,-1854.8027938838782,5636.711297601905,105636.71129760201
2012-10-16,2012-01-01,2014-12-31,5,737.9383361165667,6374.649633718472,106374.64963371858
2012-10-17,2012-01-01,2014-12-31,3,-1882.715812993831,4491.933820724641,104491.93382072476
2012-10-18,2012-01-01,2014-12-31,3,4642.029823983093,9133.963644707734,109133.96364470785
2012-10-19,2012-01-01,2014-12-31,4,-841.002345010997,8292.961299696737,108292.96129969686
2012-10-22,2012-01-01,2014-12-31,9,-1326.7970374648025,6966.164262231934,106966.16426223205
2012-10-23,2012-01-01,2014-12-31,3,2043.538753820536,9009.70301605247,109009.70301605258
2012-10-24,2012-01-01,2014-12-31,7,-1528.5236464913144,7481.179369561156,107481.17936956124
2012-10-25,2012-01-01,2014-12-31,4,-743.2839961643468,6737.895373396809,106737.8953733969
2012-10-26,2012-01-01,2014-12-31,4,5188.804000612135,11926.699374008944,111926.69937400904
