date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2015-12-08,2015-01-01,2017-12-31,1,242.13787969182576,324.6289697559197,100324.62896975594
2015-12-16,2015-01-01,2017-12-31,1,1007.2093016702286,1331.8382714261484,101331.83827142617
2015-12-21,2015-01-01,2017-12-31,1,-866.800130914607,465.0381405115413,100465.03814051156
2016-01-04,2015-01-01,2017-12-31,1,120.80756076799304,585.8457012795343,100585.84570127956
2016-01-07,2015-01-01,2017-12-31,8,-3431.1510368547074,-2845.305335575173,97154.69466442485
2016-01-11,2015-01-01,2017-12-31,1,-312.96455984836007,-3158.269895423533,96841.73010457649
2016-02-02,2015-01-01,2017-12-31,1,371.553459503467,-2786.716435920066,97213.28356407996
2016-02-04,2015-01-01,2017-12-31,1,567.0864458840387,-2219.6299900360273,97780.370009964
2016-02-05,2015-01-01,2017-12-31,2,-885.308278455978,-3104.938268492005,96895.06173150802
2016-02-09,2015-01-01,2017-12-31,1,197.76775384809025,-2907.170514643915,97092.82948535611
2016-02-16,2015-01-01,2017-12-31,1,-274.0034104873302,-3181.173925131245,96818.82607486878
2016-03-07,2015-01-01,2017-12-31,1,-634.6923995601037,-3815.866324691349,96184.13367530867
2016-04-05,2015-01-01,2017-12-31,1,492.33264798514165,-3323.533676706207,96676.4663232938
2016-04-19,2015-01-01,2017-12-31,1,666.2251590920196,-2657.3085176141876,97342.69148238582
2016-04-20,2015-01-01,2017-12-31,1,209.39205359085628,-2447.916464023331,97552.08353597668
2016-04-21,2015-01-01,2017-12-31,1,1175.7308547124346,-1272.1856093108966,98727.81439068912
2016-04-22,2015-01-01,2017-12-31,1,10.024860932084785,-1262.1607483788118,98737.8392516212
2016-04-27,2015-01-01,2017-12-31,1,644.0694323669534,-618.0913160118585,99381.90868398816
2016-05-02,2015-01-01,2017-12-31,1,385.0019170664047,-233.08939894545375,99766.91060105457
2016-06-09,2015-01-01,2017-12-31,1,400.71751988068127,167.6281209352275,100167.62812093525
2016-06-14,2015-01-01,2017-12-31,1,360.65026665273354,528.2783875879611,100528.27838758798
2016-06-27,2015-01-01,2017-12-31,5,-812.9074622666521,-284.62907467869104,99715.37092532133
2016-07-14,2015-01-01,2017-12-31,1,438.38077158353605,153.751696904845,100153.75169690487
2016-07-19,2015-01-01,2017-12-31,2,-407.7120809086381,-253.96038400379308,99746.03961599623
2016-07-21,2015-01-01,2017-12-31,1,437.4807125457649,183.52032854197182,100183.52032854198
2016-07-25,2015-01-01,2017-12-31,1,-1030.1770435247208,-846.656714982749,99153.34328501727
2016-08-15,2015-01-01,2017-12-31,1,-18.03924915192663,-864.6959641346756,99135.30403586534
2016-08-22,2015-01-01,2017-12-31,1,-1047.5305069428537,-1912.2264710775294,98087.77352892248
2016-08-30,2015-01-01,2017-12-31,2,-364.98938886258964,-2277.215859940119,97722.78414005988
2016-09-02,2015-01-01,2017-12-31,1,236.03737168501573,-2041.1784882551033,97958.8215117449
2016-09-09,2015-01-01,2017-12-31,1,-167.08047439339103,-2208.258962648494,97791.74103735152
2016-09-15,2015-01-01,2017-12-31,1,-1027.9168285684227,-3236.175791216917,96763.82420878309
2016-09-20,2015-01-01,2017-12-31,1,-465.59741861894975,-3701.7732098358665,96298.22679016413
2016-10-12,2015-01-01,2017-12-31,1,1250.18311801118,-2451.590091824686,97548.40990817531
2016-10-20,2015-01-01,2017-12-31,1,532.052873011432,-1919.5372188132542,98080.46278118674
2016-10-27,2015-01-01,2017-12-31,1,-771.6355240865535,-2691.1727428998074,97308.82725710019
2016-10-28,2015-01-01,2017-12-31,1,-1025.5311058236334,-3716.703848723441,96283.29615127655
2016-10-31,2015-01-01,2017-12-31,1,1370.3193455248336,-2346.3845031986075,97653.61549680139
2016-11-01,2015-01-01,2017-12-31,1,262.61970096665584,-2083.7648022319518,97916.23519776804
2016-11-09,2015-01-01,2017-12-31,1,997.5655037482522,-1086.1992984836995,98913.80070151629
2016-11-28,2015-01-01,2017-12-31,1,131.91839408260364,-954.2809044010959,99045.71909559889
2016-12-01,2015-01-01,2017-12-31,1,-18.618090252433525,-972.8989946535294,99027.10100534646
2016-12-07,2015-01-01,2017-12-31,2,-16.18587597386852,-989.0848706273979,99010.91512937259
2016-12-13,2015-01-01,2017-12-31,1,318.5632108415584,-670.5216597858396,99329.47834021415
2016-12-15,2015-01-01,2017-12-31,1,-1042.1449193205794,-1712.666579106419,98287.33342089357
2016-12-21,2015-01-01,2017-12-31,1,719.4302100782837,-993.2363690281353,99006.76363097185
2017-01-09,2015-01-01,2017-12-31,2,415.2079010086016,-578.0284680195336,99421.97153198045
2017-01-10,2015-01-01,2017-12-31,2,57.48717544849958,-520.5412925710341,99479.45870742894
2017-01-11,2015-01-01,2017-12-31,1,342.30068376047075,-178.24060881056334,99821.75939118942
2017-01-12,2015-01-01,2017-12-31,1,1012.7440097918765,834.5034009813131,100834.5034009813
2017-01-13,2015-01-01,2017-12-31,1,-528.5478644633093,305.9555365180038,100305.95553651798
2017-01-26,2015-01-01,2017-12-31,1,-1053.9148842291997,-747.959347711196,99252.04065228878
2017-01-31,2015-01-01,2017-12-31,1,-218.87263685176953,-966.8319845629655,99033.16801543701
2017-02-01,2015-01-01,2017-12-31,1,718.2105418186127,-248.62144274435286,99751.37855725562
2017-02-02,2015-01-01,2017-12-31,3,-63.437404690039216,-312.0588474343921,99687.94115256557
2017-02-06,2015-01-01,2017-12-31,1,571.2298480306657,259.17100059627364,100259.17100059624
2017-02-08,2015-01-01,2017-12-31,2,253.44981960332387,512.6208201995976,100512.62082019956
2017-02-10,2015-01-01,2017-12-31,1,952.0011025242046,1464.621922723802,101464.62192272376
2017-02-22,2015-01-01,2017-12-31,1,269.59967834280246,1734.2216010666045,101734.22160106656
2017-02-28,2015-01-01,2017-12-31,1,709.2841626027762,2443.505763669381,102443.50576366934
2017-03-03,2015-01-01,2017-12-31,1,-600.723277374568,1842.7824862948128,101842.78248629477
2017-03-10,2015-01-01,2017-12-31,1,110.31185699812214,1953.0943432929348,101953.09434329289
2017-03-15,2015-01-01,2017-12-31,1,623.746833111963,2576.841176404898,102576.84117640485
2017-03-16,2015-01-01,2017-12-31,1,117.7705479387989,2694.6117243436966,102694.61172434365
2017-03-29,2015-01-01,2017-12-31,1,237.00050609418903,2931.6122304378855,102931.61223043784
2017-03-30,2015-01-01,2017-12-31,1,-263.92479906818266,2667.6874313697026,102667.68743136966
2017-04-05,2015-01-01,2017-12-31,1,712.1191563579123,3379.806587727615,103379.80658772757
2017-04-20,2015-01-01,2017-12-31,1,-533.9215612619746,2845.8850264656403,102845.88502646559
2017-04-25,2015-01-01,2017-12-31,3,-1956.8424585803052,889.0425678853351,100889.04256788529
2017-04-26,2015-01-01,2017-12-31,2,-120.19932391428,768.843243971055,100768.843243971
2017-04-27,2015-01-01,2017-12-31,1,-1049.9059268892456,-281.0626829181906,99718.93731708176
2017-05-03,2015-01-01,2017-12-31,1,427.6276705069358,146.56498758874517,100146.56498758869
2017-05-26,2015-01-01,2017-12-31,1,158.85964633652694,305.42463392527213,100305.42463392521
2017-05-31,2015-01-01,2017-12-31,1,-585.7373122616318,-280.3126783363597,99719.68732166359
2017-06-05,2015-01-01,2017-12-31,1,-545.9327563561302,-826.2454346924899,99173.75456530746
2017-06-14,2015-01-01,2017-12-31,1,-1050.3554711018974,-1876.6009057943872,98123.39909420557
2017-06-22,2015-01-01,2017-12-31,1,291.475678750529,-1585.125227043858,98414.8747729561
2017-06-27,2015-01-01,2017-12-31,1,353.0634464532886,-1232.0617805905695,98767.93821940939
2017-06-29,2015-01-01,2017-12-31,1,132.168815281927,-1099.8929653086425,98900.10703469132
2017-07-14,2015-01-01,2017-12-31,1,-691.4162827197406,-1791.309248028383,98208.69075197158
2017-07-17,2015-01-01,2017-12-31,1,-1028.7423022271691,-2820.0515502555522,97179.9484497444
2017-07-18,2015-01-01,2017-12-31,3,-2194.796941363974,-5014.848491619527,94985.15150838044
2017-07-19,2015-01-01,2017-12-31,2,-331.5361806488153,-5346.384672268342,94653.61532773163
2017-07-20,2015-01-01,2017-12-31,1,-247.48138385815875,-5593.866056126501,94406.13394387347
2017-09-01,2015-01-01,2017-12-31,1,6.684188449179196,-5587.181867677321,94412.81813232265
2017-09-21,2015-01-01,2017-12-31,2,53.153197762242826,-5534.028669915078,94465.9713300849
2017-09-25,2015-01-01,2017-12-31,1,-712.5155691610321,-6246.544239076111,93753.45576092387
2017-09-28,2015-01-01,2017-12-31,2,-477.85365784017455,-6724.397896916285,93275.6021030837
2017-09-29,2015-01-01,2017-12-31,1,1102.8046680824648,-5621.593228833821,94378.40677116616
2017-10-05,2015-01-01,2017-12-31,1,-34.93794369288505,-5656.531172526706,94343.46882747328
2017-10-20,2015-01-01,2017-12-31,2,-892.8016886873777,-6549.332861214083,93450.6671387859
2017-10-24,2015-01-01,2017-12-31,1,331.8309807820805,-6217.5018804320025,93782.49811956797
2017-10-25,2015-01-01,2017-12-31,1,925.035712731506,-5292.466167700497,94707.53383229948
2017-10-27,2015-01-01,2017-12-31,1,2423.9080137244964,-2868.5581539760005,97131.44184602398
2017-11-10,2015-01-01,2017-12-31,1,2489.1222220528,-379.4359319232003,99620.56406807678
2017-12-07,2015-01-01,2017-12-31,1,11.951365420357924,-367.48456650284237,99632.51543349714
2017-12-12,2015-01-01,2017-12-31,1,-115.18550698059026,-482.67007348343265,99517.32992651656
