date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2009-05-13,2009-01-01,2011-12-31,1,689.749172306279,-5016.3105315922985,94983.68946840765
2009-05-14,2009-01-01,2011-12-31,2,-1436.6716720306074,-6452.982203622906,93547.01779637705
2009-05-15,2009-01-01,2011-12-31,3,256.8756107746032,-6196.106592848303,93803.89340715166
2009-05-18,2009-01-01,2011-12-31,1,-527.6786439380908,-6723.785236786394,93276.21476321356
2009-05-19,2009-01-01,2011-12-31,2,-74.7747090376565,-6798.55994582405,93201.4400541759
2009-05-22,2009-01-01,2011-12-31,3,-1074.6025744199783,-7873.162520244028,92126.83747975592
2009-05-25,2009-01-01,2011-12-31,1,588.0040853678772,-7285.158434876151,92714.8415651238
2009-05-27,2009-01-01,2011-12-31,1,414.6014701848911,-6870.55696469126,93129.4430353087
2009-05-28,2009-01-01,2011-12-31,2,-947.2386987750708,-7817.795663466331,92182.20433653361
2009-05-29,2009-01-01,2011-12-31,3,-474.5464571862416,-8292.342120652573,91707.65787934739
2009-06-01,2009-01-01,2011-12-31,4,-481.59740350903144,-8773.939524161604,91226.06047583836
2009-06-02,2009-01-01,2011-12-31,3,-764.1696724380613,-9538.109196599666,90461.8908034003
2009-06-03,2009-01-01,2011-12-31,4,2607.1707967077145,-6930.938399891951,93069.061600108
2009-06-04,2009-01-01,2011-12-31,1,-252.95971638624206,-7183.898116278193,92816.10188372176
2009-06-05,2009-01-01,2011-12-31,3,-512.2689303295471,-7696.16704660774,92303.83295339221
2009-06-08,2009-01-01,2011-12-31,1,401.0067151213071,-7295.160331486433,92704.83966851351
2009-06-09,2009-01-01,2011-12-31,5,-120.83116409273507,-7415.991495579168,92584.00850442077
2009-06-10,2009-01-01,2011-12-31,1,490.2474961022725,-6925.743999476896,93074.25600052303
2009-06-11,2009-01-01,2011-12-31,1,-490.70204318747034,-7416.446042664366,92583.55395733556
2009-06-12,2009-01-01,2011-12-31,1,85.39257503457546,-7331.053467629791,92668.94653237014
2009-06-15,2009-01-01,2011-12-31,1,-739.7873616276916,-8070.840829257482,91929.15917074245
2009-06-16,2009-01-01,2011-12-31,4,330.67968636979367,-7740.161142887689,92259.83885711225
2009-06-17,2009-01-01,2011-12-31,7,366.85275256344596,-7373.308390324242,92626.69160967569
2009-06-18,2009-01-01,2011-12-31,1,4.875466945963794,-7368.432923378278,92631.56707662165
2009-06-22,2009-01-01,2011-12-31,3,867.2040297403157,-6501.228893637963,93498.77110636196
2009-06-23,2009-01-01,2011-12-31,6,-522.1890969260114,-7023.417990563974,92976.58200943597
2009-06-24,2009-01-01,2011-12-31,3,969.7154559367914,-6053.702534627182,93946.29746537276
2009-06-25,2009-01-01,2011-12-31,1,-468.9807529184718,-6522.683287545654,93477.31671245428
2009-06-26,2009-01-01,2011-12-31,1,469.5945695095985,-6053.088718036055,93946.91128196388
2009-06-29,2009-01-01,2011-12-31,1,468.9009605396672,-5584.187757496388,94415.81224250355
2009-06-30,2009-01-01,2011-12-31,1,-765.9822665097178,-6350.170024006106,93649.82997599384
2009-07-01,2009-01-01,2011-12-31,2,1576.0939348943089,-4774.076089111797,95225.92391088814
2009-07-02,2009-01-01,2011-12-31,1,-20.532134234064934,-4794.608223345862,95205.39177665408
2009-07-06,2009-01-01,2011-12-31,2,376.01708310277905,-4418.591140243083,95581.40885975686
2009-07-08,2009-01-01,2011-12-31,1,-756.8203819103204,-5175.411522153403,94824.58847784654
2009-07-09,2009-01-01,2011-12-31,1,-567.3799759137382,-5742.791498067141,94257.20850193281
2009-07-10,2009-01-01,2011-12-31,2,166.1157189865419,-5576.6757790806,94423.32422091936
2009-07-13,2009-01-01,2011-12-31,4,-3864.749619660688,-9441.425398741289,90558.57460125868
2009-07-14,2009-01-01,2011-12-31,4,-625.4813216331042,-10066.906720374393,89933.09327962558
2009-07-15,2009-01-01,2011-12-31,5,2731.982346631432,-7334.924373742961,92665.075626257
2009-07-16,2009-01-01,2011-12-31,2,-152.37942864687938,-7487.30380238984,92512.69619761013
2009-07-17,2009-01-01,2011-12-31,2,-1356.1953988678888,-8843.499201257728,91156.50079874223
2009-07-21,2009-01-01,2011-12-31,4,-1268.596696795518,-10112.095898053245,89887.90410194671
2009-07-22,2009-01-01,2011-12-31,3,-2305.5312797766683,-12417.627177829912,87582.37282217004
2009-07-23,2009-01-01,2011-12-31,3,600.6268120179743,-11817.000365811939,88182.99963418802
2009-07-24,2009-01-01,2011-12-31,3,-1806.7484723895607,-13623.7488382015,86376.25116179846
2009-07-27,2009-01-01,2011-12-31,2,-121.51577097330335,-13745.264609174803,86254.73539082515
2009-07-28,2009-01-01,2011-12-31,2,-187.4220750169859,-13932.686684191789,86067.31331580818
2009-07-29,2009-01-01,2011-12-31,2,-733.7435632952893,-14666.430247487078,85333.56975251289
2009-07-30,2009-01-01,2011-12-31,4,791.3736383521389,-13875.05660913494,86124.94339086502
2009-07-31,2009-01-01,2011-12-31,2,37.203365057237754,-13837.853244077702,86162.14675592227
2009-08-03,2009-01-01,2011-12-31,1,-426.9996715611203,-14264.852915638821,85735.14708436115
2009-08-05,2009-01-01,2011-12-31,2,-1613.4516309820506,-15878.304546620871,84121.6954533791
2009-08-06,2009-01-01,2011-12-31,2,338.80412380351305,-15539.500422817358,84460.4995771826
2009-08-07,2009-01-01,2011-12-31,1,-796.5597968773722,-16336.060219694731,83663.93978030524
2009-08-11,2009-01-01,2011-12-31,2,-257.9172539448481,-16593.977473639578,83406.0225263604
2009-08-12,2009-01-01,2011-12-31,1,-854.9615250914522,-17448.93899873103,82551.06100126894
2009-08-13,2009-01-01,2011-12-31,3,-840.1419210923395,-18289.08091982337,81710.91908017661
2009-08-14,2009-01-01,2011-12-31,2,-1024.2273525699768,-19313.308272393348,80686.69172760662
2009-08-17,2009-01-01,2011-12-31,7,-412.6748309580057,-19725.983103351355,80274.01689664862
2009-08-18,2009-01-01,2011-12-31,4,-546.5625748383399,-20272.545678189694,79727.45432181028
2009-08-19,2009-01-01,2011-12-31,2,-94.5524500080513,-20367.098128197744,79632.90187180223
2009-08-20,2009-01-01,2011-12-31,5,1005.7162494713776,-19361.381878726366,80638.6181212736
2009-08-21,2009-01-01,2011-12-31,2,1024.3670483341261,-18337.01483039224,81662.98516960772
2009-08-24,2009-01-01,2011-12-31,5,765.7696778491575,-17571.24515254308,82428.75484745688
2009-08-25,2009-01-01,2011-12-31,8,-1673.8490586693051,-19245.094211212385,80754.90578878758
2009-08-26,2009-01-01,2011-12-31,1,1143.641267540769,-18101.452943671615,81898.54705632835
2009-08-27,2009-01-01,2011-12-31,4,-112.5820562700024,-18214.034999941618,81785.96500005834
2009-08-28,2009-01-01,2011-12-31,4,-140.6975765366701,-18354.732576478287,81645.26742352168
2009-08-31,2009-01-01,2011-12-31,4,238.1286476452772,-18116.60392883301,81883.39607116696
2009-09-01,2009-01-01,2011-12-31,4,-2328.642419766146,-20445.246348599157,79554.75365140082
2009-09-02,2009-01-01,2011-12-31,6,19.624448608398723,-20425.621899990758,79574.3781000092
2009-09-03,2009-01-01,2011-12-31,1,514.2352218081412,-19911.38667818262,80088.61332181733
2009-09-04,2009-01-01,2011-12-31,1,127.90952988876145,-19783.477148293856,80216.52285170609
2009-09-07,2009-01-01,2011-12-31,1,196.41732760803592,-19587.05982068582,80412.94017931413
2009-09-08,2009-01-01,2011-12-31,2,-474.4622195826893,-20061.522040268508,79938.47795973145
2009-09-09,2009-01-01,2011-12-31,2,515.8034761869603,-19545.718564081548,80454.28143591841
2009-09-10,2009-01-01,2011-12-31,3,894.9431074716473,-18650.7754566099,81349.22454339005
2009-09-11,2009-01-01,2011-12-31,1,5.839717206066204,-18644.935739403834,81355.06426059612
2009-09-14,2009-01-01,2011-12-31,1,-298.11767927555354,-18943.05341867939,81056.94658132056
2009-09-15,2009-01-01,2011-12-31,5,-827.4090065456749,-19770.462425225065,80229.53757477488
2009-09-16,2009-01-01,2011-12-31,5,-1586.7522179618363,-21357.2146431869,78642.78535681304
2009-09-17,2009-01-01,2011-12-31,4,-180.47526850080368,-21537.689911687703,78462.31008831224
2009-09-18,2009-01-01,2011-12-31,4,-319.7239090735983,-21857.4138207613,78142.58617923863
2009-09-21,2009-01-01,2011-12-31,2,-406.4604510718595,-22263.87427183316,77736.12572816676
2009-09-23,2009-01-01,2011-12-31,1,-241.54087030981583,-22505.415142142974,77494.58485785694
2009-09-24,2009-01-01,2011-12-31,7,-844.5053558585612,-23349.920498001535,76650.07950199838
2009-09-25,2009-01-01,2011-12-31,1,-243.85863442308286,-23593.779132424617,76406.22086757529
2009-09-28,2009-01-01,2011-12-31,2,-392.1245896073269,-23985.903722031944,76014.09627796795
2009-09-29,2009-01-01,2011-12-31,4,-285.7424537865227,-24271.646175818467,75728.35382418142
2009-09-30,2009-01-01,2011-12-31,2,157.57917602895844,-24114.06699978951,75885.93300021038
2009-10-01,2009-01-01,2011-12-31,2,725.8224199340823,-23388.244579855425,76611.75542014446
2009-10-02,2009-01-01,2011-12-31,5,-1538.5089672494787,-24926.753547104905,75073.24645289498
2009-10-05,2009-01-01,2011-12-31,2,-470.83313899068423,-25397.58668609559,74602.4133139043
2009-10-06,2009-01-01,2011-12-31,2,-67.0728249661363,-25464.659511061727,74535.34048893815
2009-10-07,2009-01-01,2011-12-31,4,425.77666609727464,-25038.882844964453,74961.11715503542
2009-10-08,2009-01-01,2011-12-31,4,-0.16224914871185092,-25039.045094113164,74960.95490588671
2009-10-12,2009-01-01,2011-12-31,3,442.09157817758864,-24596.953515935576,75403.04648406431
2009-10-13,2009-01-01,2011-12-31,3,594.0273188026486,-24002.92619713293,75997.07380286696
2009-10-14,2009-01-01,2011-12-31,4,1731.3279412279085,-22271.59825590502,77728.40174409487
2009-10-15,2009-01-01,2011-12-31,7,-1617.496233163494,-23889.094489068513,76110.90551093136
2009-10-16,2009-01-01,2011-12-31,2,-309.8424709243772,-24198.93695999289,75801.063040007
2009-10-19,2009-01-01,2011-12-31,1,292.77102115890324,-23906.165938833987,76093.8340611659
2009-10-20,2009-01-01,2011-12-31,1,-399.42771430387967,-24305.593653137865,75694.40634686202
2009-10-21,2009-01-01,2011-12-31,1,-792.6233788442772,-25098.21703198214,74901.78296801774
2009-10-22,2009-01-01,2011-12-31,3,411.5650750490341,-24686.651956933107,75313.34804306677
2009-10-26,2009-01-01,2011-12-31,2,-501.63494612506287,-25188.286903058168,74811.7130969417
2009-10-27,2009-01-01,2011-12-31,3,569.9970972445876,-24618.28980581358,75381.7101941863
2009-10-28,2009-01-01,2011-12-31,3,-950.1508764714316,-25568.44068228501,74431.55931771485
2009-11-02,2009-01-01,2011-12-31,7,-871.7941937105952,-26440.234875995608,73559.76512400426
2009-11-03,2009-01-01,2011-12-31,3,157.75689711286634,-26282.47797888274,73717.52202111713
2009-11-04,2009-01-01,2011-12-31,1,366.8873405009865,-25915.590638381753,74084.4093616181
2009-11-06,2009-01-01,2011-12-31,1,-530.9717120218055,-26446.562350403558,73553.4376495963
2009-11-09,2009-01-01,2011-12-31,1,185.6577730027297,-26260.904577400826,73739.09542259903
2009-11-10,2009-01-01,2011-12-31,2,-153.78497533348772,-26414.689552734315,73585.31044726554
2009-11-11,2009-01-01,2011-12-31,2,-430.97332401155177,-26845.662876745868,73154.33712325398
2009-11-16,2009-01-01,2011-12-31,3,317.82378086536573,-26527.839095880503,73472.16090411936
2009-11-17,2009-01-01,2011-12-31,3,268.626159135738,-26259.212936744763,73740.7870632551
2009-11-18,2009-01-01,2011-12-31,2,194.32736576603412,-26064.885570978728,73935.11442902114
2009-11-23,2009-01-01,2011-12-31,6,2039.8196855693052,-24025.06588540942,75974.93411459043
2009-11-24,2009-01-01,2011-12-31,4,180.79463123789674,-23844.271254171526,76155.72874582832
2009-11-25,2009-01-01,2011-12-31,6,-370.20951522774,-24214.480769399266,75785.51923060056
2009-11-26,2009-01-01,2011-12-31,2,482.76844789086795,-23731.7123215084,76268.28767849143
2009-11-27,2009-01-01,2011-12-31,3,2511.230574948748,-21220.48174655965,78779.51825344018
2009-11-30,2009-01-01,2011-12-31,1,-51.04856612043296,-21271.530312680083,78728.46968731975
2009-12-01,2009-01-01,2011-12-31,6,2177.5917648738387,-19093.938547806243,80906.0614521936
2009-12-02,2009-01-01,2011-12-31,3,-1223.7257079443584,-20317.664255750602,79682.33574424923
2009-12-03,2009-01-01,2011-12-31,2,-814.8710771671332,-21132.535332917734,78867.4646670821
2009-12-04,2009-01-01,2011-12-31,1,-76.09966307688626,-21208.63499599462,78791.3650040052
2009-12-07,2009-01-01,2011-12-31,2,-522.6283966443216,-21731.263392638943,78268.73660736087
2009-12-08,2009-01-01,2011-12-31,3,-308.3292983303635,-22039.592690969304,77960.40730903052
2009-12-09,2009-01-01,2011-12-31,3,-326.05530776611954,-22365.647998735425,77634.3520012644
2009-12-10,2009-01-01,2011-12-31,1,-73.55295489189878,-22439.200953627325,77560.7990463725
2009-12-11,2009-01-01,2011-12-31,2,-345.5765703239714,-22784.777523951296,77215.22247604853
2009-12-14,2009-01-01,2011-12-31,2,-393.3635591883352,-23178.14108313963,76821.85891686019
2009-12-15,2009-01-01,2011-12-31,3,866.7345650194402,-22311.40651812019,77688.59348187964
2009-12-16,2009-01-01,2011-12-31,3,89.28918739650877,-22222.117330723682,77777.88266927615
2009-12-18,2009-01-01,2011-12-31,3,-917.7425445690361,-23139.859875292717,76860.1401247071
2009-12-21,2009-01-01,2011-12-31,1,189.07429215206406,-22950.785583140652,77049.21441685916
2009-12-22,2009-01-01,2011-12-31,4,653.8324442474169,-22296.953138893234,77703.04686110659
2009-12-23,2009-01-01,2011-12-31,1,-116.95907009736275,-22413.912208990598,77586.08779100922
2009-12-28,2009-01-01,2011-12-31,4,-797.9711046421953,-23211.883313632792,76788.11668636702
2009-12-30,2009-01-01,2011-12-31,1,-557.3254387297854,-23769.208752362578,76230.79124763724
2010-01-04,2009-01-01,2011-12-31,4,1145.9026073843954,-22623.30614497818,77376.69385502163
2010-01-07,2009-01-01,2011-12-31,5,-980.0192722071561,-23603.325417185337,76396.67458281448
2010-01-08,2009-01-01,2011-12-31,1,-802.3289621554151,-24405.65437934075,75594.34562065906
2010-01-11,2009-01-01,2011-12-31,1,-683.2343922499296,-25088.888771590682,74911.11122840914
2010-01-12,2009-01-01,2011-12-31,2,1648.11881831073,-23440.769953279952,76559.23004671987
2010-01-13,2009-01-01,2011-12-31,3,-1099.7624459149822,-24540.532399194934,75459.46760080488
2010-01-14,2009-01-01,2011-12-31,4,177.0368414133508,-24363.49555778158,75636.50444221823
2010-01-18,2009-01-01,2011-12-31,2,612.6330380512563,-23750.862519730326,76249.13748026949
2010-01-19,2009-01-01,2011-12-31,2,-1356.6446293111135,-25107.50714904144,74892.49285095838
2010-01-20,2009-01-01,2011-12-31,6,1980.426278318373,-23127.080870723068,76872.91912927675
2010-01-21,2009-01-01,2011-12-31,4,-819.2271348233251,-23946.308005546394,76053.69199445342
2010-01-22,2009-01-01,2011-12-31,3,-349.40032124835983,-24295.708326794753,75704.29167320505
2010-01-25,2009-01-01,2011-12-31,5,-1762.028364325141,-26057.736691119895,73942.26330887989
2010-01-26,2009-01-01,2011-12-31,5,-583.285967815103,-26641.022658935,73358.97734106478
2010-01-27,2009-01-01,2011-12-31,2,-990.0766984146719,-27631.09935734967,72368.9006426501
2010-01-28,2009-01-01,2011-12-31,1,-758.9482497755587,-28390.04760712523,71609.95239287455
2010-01-29,2009-01-01,2011-12-31,4,942.2260188917476,-27447.821588233484,72552.17841176629
2010-02-01,2009-01-01,2011-12-31,3,-311.9893331370475,-27759.810921370532,72240.18907862925
2010-02-03,2009-01-01,2011-12-31,1,221.77981862080918,-27538.031102749723,72461.96889725006
2010-02-04,2009-01-01,2011-12-31,1,767.8797090288389,-26770.151393720884,73229.8486062789
2010-02-05,2009-01-01,2011-12-31,7,-2340.015266668639,-29110.16666038952,70889.83333961027
2010-02-08,2009-01-01,2011-12-31,5,-1498.6520259666013,-30608.81868635612,69391.18131364367
2010-02-09,2009-01-01,2011-12-31,6,-938.9516010588454,-31547.770287414965,68452.22971258481
2010-02-10,2009-01-01,2011-12-31,6,19.874694653530696,-31527.895592761433,68472.10440723832
2010-02-11,2009-01-01,2011-12-31,4,-486.6211497144505,-32014.516742475884,67985.48325752387
2010-02-12,2009-01-01,2011-12-31,5,2291.352751219446,-29723.16399125644,70276.83600874331
2010-02-15,2009-01-01,2011-12-31,1,322.17865662354563,-29400.985334632893,70599.01466536685
2010-02-16,2009-01-01,2011-12-31,4,78.57409601765653,-29322.411238615237,70677.58876138451
2010-02-17,2009-01-01,2011-12-31,5,229.42249380345535,-29092.98874481178,70907.01125518796
2010-02-18,2009-01-01,2011-12-31,4,1154.8554862692722,-27938.133258542508,72061.86674145724
2010-02-19,2009-01-01,2011-12-31,3,-733.5223225997114,-28671.65558114222,71328.34441885752
2010-02-22,2009-01-01,2011-12-31,1,-165.85234586590047,-28837.50792700812,71162.49207299162
2010-02-23,2009-01-01,2011-12-31,2,18.84961545249257,-28818.658311555628,71181.34168844411
2010-02-24,2009-01-01,2011-12-31,1,1228.3617148756773,-27590.29659667995,72409.70340331979
2010-02-25,2009-01-01,2011-12-31,2,276.898515381519,-27313.39808129843,72686.6019187013
2010-02-26,2009-01-01,2011-12-31,5,459.05266704109124,-26854.34541425734,73145.65458574239
2010-03-02,2009-01-01,2011-12-31,6,98.86996124842473,-26755.475453008916,73244.52454699083
2010-03-03,2009-01-01,2011-12-31,2,802.8845653031389,-25952.590887705777,74047.40911229396
2010-03-04,2009-01-01,2011-12-31,5,-1250.741854717301,-27203.332742423077,72796.66725757666
2010-03-05,2009-01-01,2011-12-31,12,1244.1490505539182,-25959.18369186916,74040.81630813057
2010-03-08,2009-01-01,2011-12-31,10,-1252.1088417339033,-27211.29253360306,72788.70746639668
2010-03-09,2009-01-01,2011-12-31,8,732.1213338594234,-26479.171199743636,73520.8288002561
2010-03-10,2009-01-01,2011-12-31,2,-868.3447673546552,-27347.51596709829,72652.48403290144
2010-03-11,2009-01-01,2011-12-31,7,377.3070011189982,-26970.20896597929,73029.79103402044
2010-03-12,2009-01-01,2011-12-31,4,-2103.9001843017004,-29074.10915028099,70925.89084971875
2010-03-15,2009-01-01,2011-12-31,6,365.1044357386953,-28709.004714542294,71290.99528545744
2010-03-16,2009-01-01,2011-12-31,5,1064.490204881447,-27644.514509660847,72355.48549033888
2010-03-17,2009-01-01,2011-12-31,9,-1196.9804755524008,-28841.49498521325,71158.50501478647
2010-03-18,2009-01-01,2011-12-31,6,-1343.5578472576838,-30185.052832470934,69814.94716752878
2010-03-19,2009-01-01,2011-12-31,5,-78.7392381721163,-30263.79207064305,69736.20792935665
2010-03-22,2009-01-01,2011-12-31,1,-238.41319842680707,-30502.205269069855,69497.79473092985
2010-03-23,2009-01-01,2011-12-31,1,-84.11523182774411,-30586.3205008976,69413.6794991021
2010-03-24,2009-01-01,2011-12-31,5,-250.89089094291583,-30837.211391840516,69162.78860815919
2010-03-25,2009-01-01,2011-12-31,2,338.94926268735173,-30498.262129153165,69501.73787084653
2010-03-26,2009-01-01,2011-12-31,7,431.9673944983602,-30066.294734654806,69933.70526534489
2010-03-29,2009-01-01,2011-12-31,3,392.2404724937741,-29674.054262161033,70325.94573783867
2010-03-30,2009-01-01,2011-12-31,3,190.0937637518187,-29483.960498409215,70516.0395015905
2010-03-31,2009-01-01,2011-12-31,5,801.298193958509,-28682.662304450707,71317.33769554902
2010-04-06,2009-01-01,2011-12-31,15,4373.189175938075,-24309.473128512633,75690.5268714871
2010-04-07,2009-01-01,2011-12-31,6,1043.5008005287798,-23265.972327983854,76734.02767201589
2010-04-08,2009-01-01,2011-12-31,9,583.1465584098639,-22682.825769573992,77317.17423042576
2010-04-09,2009-01-01,2011-12-31,6,1072.838493465594,-21609.987276108397,78390.01272389137
2010-04-12,2009-01-01,2011-12-31,9,-372.1010434720882,-21982.088319580485,78017.91168041925
2010-04-13,2009-01-01,2011-12-31,6,-1404.8682392054698,-23386.956558785954,76613.04344121377
2010-04-14,2009-01-01,2011-12-31,7,-47.47023526945043,-23434.426794055405,76565.57320594433
2010-04-15,2009-01-01,2011-12-31,6,-1415.174143171656,-24849.60093722706,75150.39906277267
2010-04-16,2009-01-01,2011-12-31,8,802.2202415017755,-24047.380695725285,75952.61930427444
2010-04-19,2009-01-01,2011-12-31,8,-2020.0964828167537,-26067.477178542038,73932.5228214577
2010-04-20,2009-01-01,2011-12-31,1,93.9681032943229,-25973.509075247715,74026.49092475201
2010-04-21,2009-01-01,2011-12-31,2,741.306610862888,-25232.202464384827,74767.79753561491
2010-04-22,2009-01-01,2011-12-31,6,-1086.6929432879483,-26318.895407672775,73681.10459232697
2010-04-23,2009-01-01,2011-12-31,4,3150.4758840109907,-23168.419523661785,76831.58047633794
2010-04-26,2009-01-01,2011-12-31,8,945.6709886600506,-22222.748535001734,77777.25146499799
2010-04-27,2009-01-01,2011-12-31,8,2711.6507039088906,-19511.097831092844,80488.90216890688
2010-04-28,2009-01-01,2011-12-31,10,-732.6703468110106,-20243.768177903854,79756.23182209588
2010-04-29,2009-01-01,2011-12-31,5,-573.0604370409917,-20816.828614944847,79183.1713850549
2010-05-03,2009-01-01,2011-12-31,8,-422.3491253911484,-21239.177740335996,78760.82225966375
2010-05-04,2009-01-01,2011-12-31,1,967.2600001600186,-20271.917740175977,79728.08225982377
2010-05-05,2009-01-01,2011-12-31,8,-2901.8114828427883,-23173.729223018767,76826.27077698098
2010-05-06,2009-01-01,2011-12-31,15,-1536.961452383247,-24710.690675402013,75289.30932459774
2010-05-07,2009-01-01,2011-12-31,15,-3604.118755441938,-28314.80943084395,71685.19056915579
2010-05-10,2009-01-01,2011-12-31,16,2200.494599805697,-26114.314831038253,73885.68516896151
2010-05-11,2009-01-01,2011-12-31,7,264.100875527126,-25850.213955511128,74149.78604448863
2010-05-14,2009-01-01,2011-12-31,6,1218.9623114025821,-24631.251644108546,75368.74835589122
2010-05-17,2009-01-01,2011-12-31,3,-369.523222372033,-25000.77486648058,74999.2251335192
2010-05-18,2009-01-01,2011-12-31,1,-179.52848509208215,-25180.303351572664,74819.69664842711
2010-05-19,2009-01-01,2011-12-31,4,1022.6417665270676,-24157.661585045596,75842.33841495418
2010-05-21,2009-01-01,2011-12-31,1,-5.510183206009062,-24163.171768251606,75836.82823174818
2010-05-24,2009-01-01,2011-12-31,1,642.3347372932452,-23520.837030958362,76479.16296904143
2010-05-25,2009-01-01,2011-12-31,9,-78.12401169984996,-23598.96104265821,76401.03895734159
2010-05-26,2009-01-01,2011-12-31,4,-244.4950548115047,-23843.456097469716,76156.54390253009
2010-05-27,2009-01-01,2011-12-31,1,40.876906101393104,-23802.579191368324,76197.42080863148
2010-05-31,2009-01-01,2011-12-31,1,-142.1197549413621,-23944.698946309687,76055.30105369011
2010-06-01,2009-01-01,2011-12-31,1,247.44470394463534,-23697.254242365052,76302.74575763475
2010-06-03,2009-01-01,2011-12-31,8,-657.2705533798838,-24354.524795744936,75645.47520425486
2010-06-04,2009-01-01,2011-12-31,2,-1383.859235670968,-25738.384031415902,74261.6159685839
2010-06-07,2009-01-01,2011-12-31,4,-267.1736165715846,-26005.557647987487,73994.44235201231
2010-06-08,2009-01-01,2011-12-31,5,-985.8796372322416,-26991.43728521973,73008.56271478007
2010-06-09,2009-01-01,2011-12-31,4,308.6607779104924,-26682.776507309238,73317.22349269057
2010-06-11,2009-01-01,2011-12-31,3,318.02430785814937,-26364.75219945109,73635.2478005487
2010-06-14,2009-01-01,2011-12-31,4,1170.2784680107218,-25194.47373144037,74805.52626855944
2010-06-15,2009-01-01,2011-12-31,2,301.1849243513909,-24893.28880708898,75106.71119291084
2010-06-16,2009-01-01,2011-12-31,7,1139.479033673654,-23753.809773415323,76246.19022658448
2010-06-17,2009-01-01,2011-12-31,8,-444.0756912579497,-24197.885464673273,75802.11453532652
2010-06-18,2009-01-01,2011-12-31,3,-114.17556588216314,-24312.061030555436,75687.93896944435
2010-06-21,2009-01-01,2011-12-31,9,-980.184815475724,-25292.24584603116,74707.75415396862
2010-06-22,2009-01-01,2011-12-31,5,-1379.6376584374375,-26671.8835044686,73328.11649553118
2010-06-23,2009-01-01,2011-12-31,3,-391.14197806453944,-27063.02548253314,72936.97451746665
