date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2018-01-02,SEB_5_MIN,long,96.8,95.27342295760083,96.14,eod,1.0,655.0602899336152,-432.3397913561838,75.83239940387503,-508.1721907600588,99491.82780923994
2018-01-02,SANDVIK_min,long,144.2,141.91428571428568,143.7,eod,1.0,435.2767466654209,-217.63837333271044,75.1897052189848,-292.8280785516952,99198.99973068824
2018-01-02,GETINGE_5_min,short,117.5,120.05125801378976,117.45,eod,1.0,388.8238633431403,19.441193167155912,54.812500015482485,-35.37130684832657,99163.62842383992
2018-01-02,VOLVO_5_MIN,long,153.0,150.0002807542932,154.4,eod,1.0,330.5763649906988,462.80691098698014,60.97150475888448,401.8354062280957,99565.46383006802
2018-01-03,ABB_5_min,long,221.6,218.73898392615067,220.9,eod,1.0,348.0073556388958,-243.60514894722309,92.39595292212682,-336.0011018693499,99229.46272819868
2018-01-03,INVESTOR_5_MIN,long,94.225,93.113400917988,94.575,eod,1.0,892.6731258952965,312.4355940633614,101.12201170141918,211.31358236194222,99440.77631056061
2018-01-03,SEB_5_MIN,short,96.36,97.74698271268723,96.5,eod,1.0,716.9575756131651,-100.37406058584352,82.963462819653,-183.33752340549654,99257.43878715512
2018-01-04,HUSQVARNA_5_min,long,78.8,77.65571428571428,79.2,eod,1.0,867.4183164919917,346.9673265968016,82.23125640344082,264.7360701933608,99522.17485734848
2018-01-04,KINNEVIK_5_min,long,138.32089183,136.31911706201814,139.63591443,eod,1.0,497.16969385963654,653.7893834605134,82.9150201646919,570.8743632958215,100093.0492206443
2018-01-04,NORDEA_5_min,long,100.15,98.72571749678893,101.1,eod,1.0,702.7612078009977,667.6231474109399,84.85841584197047,582.7647315689694,100675.81395221327
2018-01-04,SANDVIK_min,long,148.15,145.86631567520624,149.3,eod,1.0,440.84820681731037,506.97543783990943,78.67817947068538,428.29725836922404,101104.11121058249
2018-01-04,SEB_5_MIN,long,97.22,95.84415088513792,98.14,eod,1.0,734.8488298494686,676.0609234615124,86.13604043963531,589.9248830218771,101694.03609360436
2018-01-04,SKF_5_min,long,187.75,185.13362397197685,187.2,eod,1.0,388.68280019535626,-213.77554010745035,87.44196955994929,-301.21750966739967,101392.81858393695
2018-01-04,ASSA_5_min,short,171.05,173.1178019092084,171.85,eod,1.0,490.3410628088312,-392.2728502470566,100.88277026228893,-493.15562050934557,100899.6629634276
2018-01-04,ABB_5_min,long,222.3,219.3857142857143,222.9,eod,1.0,346.2243336980363,207.7346002188198,92.48344401741946,115.25115620140033,101014.914119629
2018-01-04,HEXAGON_5_min,long,59.485655,58.627688607623625,59.385655,eod,1.0,1177.3761188924914,-117.73761188925081,83.97374496927971,-201.7113568585305,100813.20276277047
2018-01-04,ALFA_LAVAL_5_MIN,long,199.25,196.16342430055377,198.8,eod,1.0,326.6182740337703,-146.97822331519293,78.00624238748536,-224.98446570267828,100588.21829706778
2018-01-08,ASSA_5_min,short,173.65,175.74401680430586,172.1,eod,1.0,480.3601293467742,744.5582004875055,99.65070883298831,644.9074916545171,101233.1257887223
2018-01-08,HM_5_min,long,163.86,158.01715193297846,163.1,eod,1.0,173.259897617579,-131.6775221893634,33.98943367502618,-165.6669558643896,101067.45883285791
