date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2018-10-04,2018-01-01,2020-12-31,1,-545.3793193231835,6051.843061058962,106051.84306105897
2018-10-09,2018-01-01,2020-12-31,2,194.91459778622,6246.757658845182,106246.75765884519
2018-10-11,2018-01-01,2020-12-31,2,-46.69039592608095,6200.067262919101,106200.06726291911
2018-10-15,2018-01-01,2020-12-31,1,-1083.1599333149743,5116.907329604127,105116.90732960413
2018-10-16,2018-01-01,2020-12-31,1,883.0362719731597,5999.943601577286,105999.9436015773
2018-10-18,2018-01-01,2020-12-31,1,-1095.5480182578326,4904.395583319454,104904.39558331946
2018-10-19,2018-01-01,2020-12-31,1,792.1997520610412,5696.595335380495,105696.59533538051
2018-11-01,2018-01-01,2020-12-31,1,174.93952481596924,5871.534860196464,105871.53486019648
2018-11-16,2018-01-01,2020-12-31,1,-97.45925945193997,5774.075600744524,105774.07560074455
2018-11-30,2018-01-01,2020-12-31,1,-59.603203773457594,5714.472396971067,105714.47239697109
2018-12-03,2018-01-01,2020-12-31,1,-883.7619889317556,4830.710408039311,104830.71040803933
2018-12-17,2018-01-01,2020-12-31,1,1068.856599385481,5899.567007424792,105899.56700742482
2019-01-03,2018-01-01,2020-12-31,1,-410.68850261449387,5488.878504810298,105488.87850481033
2019-01-15,2018-01-01,2020-12-31,1,-835.0099011185946,4653.868603691703,104653.86860369174
2019-01-21,2018-01-01,2020-12-31,1,-401.66344710896453,4252.205156582739,104252.20515658277
2019-01-25,2018-01-01,2020-12-31,1,-496.84645578736644,3755.3587007953724,103755.3587007954
2019-01-30,2018-01-01,2020-12-31,1,-42.46770355312554,3712.890997242247,103712.89099724228
2019-01-31,2018-01-01,2020-12-31,2,142.27596708715961,3855.1669643294067,103855.16696432944
2019-02-05,2018-01-01,2020-12-31,3,-965.7775980624887,2889.389366266918,102889.38936626696
2019-02-06,2018-01-01,2020-12-31,2,368.36009068362586,3257.749456950544,103257.74945695058
2019-02-20,2018-01-01,2020-12-31,2,-585.3254723881661,2672.423984562378,102672.42398456241
2019-02-21,2018-01-01,2020-12-31,1,745.8058519566604,3418.229836519038,103418.22983651907
2019-02-28,2018-01-01,2020-12-31,1,668.4304087566253,4086.6602452756633,104086.66024527569
2019-03-04,2018-01-01,2020-12-31,1,-161.65978077538904,3925.000464500274,103925.0004645003
2019-03-15,2018-01-01,2020-12-31,1,1275.7489380859338,5200.749402586208,105200.74940258624
2019-03-21,2018-01-01,2020-12-31,1,-50.8924053365751,5149.8569972496325,105149.85699724966
2019-03-28,2018-01-01,2020-12-31,1,623.7883487133457,5773.645345962978,105773.64534596301
2019-03-29,2018-01-01,2020-12-31,1,23.827278800493346,5797.472624763472,105797.47262476351
2019-04-09,2018-01-01,2020-12-31,1,-57.20470469727489,5740.267920066197,105740.26792006624
2019-04-16,2018-01-01,2020-12-31,1,88.33634531600654,5828.604265382203,105828.60426538225
2019-04-17,2018-01-01,2020-12-31,2,-904.3385554741168,4924.265709908086,104924.26570990814
2019-04-23,2018-01-01,2020-12-31,1,-157.31836764610046,4766.947342261986,104766.94734226204
2019-04-24,2018-01-01,2020-12-31,2,-375.3969532510381,4391.550389010948,104391.550389011
2019-04-29,2018-01-01,2020-12-31,1,-1097.1929852641313,3294.357403746816,103294.35740374686
2019-05-02,2018-01-01,2020-12-31,1,-63.47543226764493,3230.881971479171,103230.88197147922
2019-05-31,2018-01-01,2020-12-31,3,772.6075844522137,4003.489555931385,104003.48955593143
2019-06-04,2018-01-01,2020-12-31,1,-899.542135265128,3103.947420666257,103103.9474206663
2019-06-14,2018-01-01,2020-12-31,1,-61.790004922831415,3042.1574157434256,103042.15741574347
2019-06-27,2018-01-01,2020-12-31,1,1769.9920982245685,4812.149513967994,104812.14951396803
2019-07-02,2018-01-01,2020-12-31,1,80.63048186395547,4892.779995831949,104892.779995832
2019-07-05,2018-01-01,2020-12-31,3,-342.6314116381286,4550.148584193821,104550.14858419386
2019-07-12,2018-01-01,2020-12-31,1,656.0787828470844,5206.227367040906,105206.22736704093
2019-07-16,2018-01-01,2020-12-31,1,-1094.3468114946759,4111.8805555462295,104111.88055554626
2019-07-17,2018-01-01,2020-12-31,1,478.64760742435,4590.52816297058,104590.52816297062
2019-07-18,2018-01-01,2020-12-31,3,781.5121902616362,5372.040353232216,105372.04035323225
2019-07-19,2018-01-01,2020-12-31,2,-1391.3593529374225,3980.6810002947936,103980.68100029483
2019-08-01,2018-01-01,2020-12-31,1,1192.919758606932,5173.600758901725,105173.60075890177
2019-08-12,2018-01-01,2020-12-31,1,-263.0556833845481,4910.545075517177,104910.54507551722
2019-08-15,2018-01-01,2020-12-31,1,88.09765883322832,4998.642734350406,104998.64273435045
2019-09-02,2018-01-01,2020-12-31,1,-350.1661584237971,4648.476575926608,104648.47657592664
2019-09-05,2018-01-01,2020-12-31,1,1147.3829945074074,5795.859570434016,105795.85957043406
2019-09-12,2018-01-01,2020-12-31,1,-231.379158161519,5564.480412272497,105564.48041227253
2019-09-26,2018-01-01,2020-12-31,1,-331.6625410993535,5232.817871173143,105232.81787117317
2019-10-03,2018-01-01,2020-12-31,1,633.4050047403575,5866.222875913501,105866.22287591353
2019-10-08,2018-01-01,2020-12-31,1,792.3875481008165,6658.610424014318,106658.61042401435
2019-10-17,2018-01-01,2020-12-31,1,-436.4203856059626,6222.190038408355,106222.19003840839
2019-10-18,2018-01-01,2020-12-31,2,1778.9012008794512,8001.091239287805,108001.09123928784
2019-10-21,2018-01-01,2020-12-31,1,638.0847390960431,8639.175978383848,108639.17597838388
2019-10-22,2018-01-01,2020-12-31,1,238.5597420197301,8877.735720403578,108877.73572040361
2019-10-23,2018-01-01,2020-12-31,1,-1130.8860541386368,7746.849666264941,107746.84966626497
2019-10-24,2018-01-01,2020-12-31,3,-1288.5001893576725,6458.349476907269,106458.3494769073
2019-10-25,2018-01-01,2020-12-31,1,202.22901546193765,6660.578492369206,106660.57849236924
2019-11-15,2018-01-01,2020-12-31,1,641.8798598834377,7302.458352252644,107302.45835225268
2019-11-27,2018-01-01,2020-12-31,1,268.70920030244355,7571.167552555087,107571.16755255513
2019-12-03,2018-01-01,2020-12-31,1,-404.3920265661874,7166.7755259889,107166.77552598894
2019-12-13,2018-01-01,2020-12-31,2,-395.16695034774466,6771.608575641156,106771.60857564119
2019-12-18,2018-01-01,2020-12-31,2,685.4212240580956,7457.029799699251,107457.02979969929
2020-01-13,2018-01-01,2020-12-31,1,216.0326375780281,7673.062437277279,107673.06243727732
2020-01-24,2018-01-01,2020-12-31,1,680.3301821247316,8353.392619402011,108353.39261940205
2020-01-28,2018-01-01,2020-12-31,1,2176.846278574922,10530.238897976933,110530.23889797697
2020-01-29,2018-01-01,2020-12-31,1,-489.4462253983111,10040.792672578622,110040.79267257867
2020-01-30,2018-01-01,2020-12-31,3,-304.30747343492726,9736.485199143695,109736.48519914375
2020-01-31,2018-01-01,2020-12-31,1,-789.2031874944332,8947.282011649262,108947.28201164931
2020-02-04,2018-01-01,2020-12-31,2,1313.5091647634736,10260.791176412735,110260.79117641278
2020-02-05,2018-01-01,2020-12-31,1,767.1655798289286,11027.956756241663,111027.9567562417
2020-02-06,2018-01-01,2020-12-31,1,640.7827514162827,11668.739507657945,111668.73950765799
2020-05-04,2018-01-01,2020-12-31,1,218.30077637504988,11887.040284032995,111887.04028403304
2020-05-27,2018-01-01,2020-12-31,1,-601.1832671254268,11285.857016907568,111285.85701690761
2020-06-11,2018-01-01,2020-12-31,1,487.60063432020155,11773.457651227769,111773.45765122781
2020-07-06,2018-01-01,2020-12-31,1,309.84230906063533,12083.299960288405,112083.29996028845
2020-07-09,2018-01-01,2020-12-31,1,287.0660241520757,12370.365984440481,112370.36598444053
2020-07-13,2018-01-01,2020-12-31,2,-472.3365015039083,11898.029482936572,111898.02948293662
2020-07-14,2018-01-01,2020-12-31,1,-1168.0878352239185,10729.941647712654,110729.9416477127
2020-07-15,2018-01-01,2020-12-31,1,947.0448942422627,11676.986541954917,111676.98654195496
2020-07-16,2018-01-01,2020-12-31,1,-1153.517272482694,10523.469269472223,110523.46926947226
2020-07-17,2018-01-01,2020-12-31,2,814.6399375125375,11338.109206984762,111338.10920698481
2020-07-21,2018-01-01,2020-12-31,1,565.7673135703749,11903.876520555137,111903.87652055519
2020-08-17,2018-01-01,2020-12-31,1,-163.52793609026244,11740.348584464875,111740.34858446493
2020-08-31,2018-01-01,2020-12-31,1,-293.8496091397959,11446.49897532508,111446.49897532513
2020-09-09,2018-01-01,2020-12-31,2,559.1025559662426,12005.601531291322,112005.60153129138
2020-09-15,2018-01-01,2020-12-31,1,-1159.076150697183,10846.52538059414,110846.52538059419
2020-09-16,2018-01-01,2020-12-31,1,-273.7464255657721,10572.778955028367,110572.77895502842
2020-09-23,2018-01-01,2020-12-31,1,-430.92268206374405,10141.856272964624,110141.85627296468
2020-09-25,2018-01-01,2020-12-31,1,223.62075052156737,10365.477023486192,110365.47702348625
2020-10-16,2018-01-01,2020-12-31,2,-1628.8021745843223,8736.67484890187,108736.67484890192
2020-10-21,2018-01-01,2020-12-31,2,556.0694409694938,9292.744289871363,109292.74428987142
2020-10-22,2018-01-01,2020-12-31,1,1432.9421950816695,10725.686484953032,110725.6864849531
2020-10-23,2018-01-01,2020-12-31,1,-548.87018839918,10176.816296553852,110176.81629655392
2020-11-19,2018-01-01,2020-12-31,2,-408.1249059409579,9768.691390612894,109768.69139061296
2020-12-09,2018-01-01,2020-12-31,1,-7.226696370809471,9761.464694242084,109761.46469424215
2020-12-11,2018-01-01,2020-12-31,1,-1156.0487167876302,8605.415977454453,108605.41597745453
2020-12-14,2018-01-01,2020-12-31,1,-788.8709273534886,7816.5450501009645,107816.54505010103
2020-12-18,2018-01-01,2020-12-31,1,125.80648600589939,7942.351536106864,107942.35153610693
