date,ticker,direction,entry_price,stop_price,exit_price,exit_type,shares,gross_pnl,costs,net_pnl,capital_after
2010-03-05,GETINGE_5_min,short,167.963962,168.29487693571429,167.273969,eod,63.99470497737655,44.15589847145596,12.872071494942668,31.283826976513296,2718.484875731835
2010-03-05,HM_5_min,short,221.5,221.84035714285713,221.84035714285713,stop,49.09227766558619,-16.708907362607796,13.058752747930372,-29.767660110538166,2688.717215621297
2010-03-05,SKF_5_min,long,118.8,118.56571428571428,118.56571428571428,stop,90.52919917916824,-21.209698093405507,12.89311681612618,-34.10281490953169,2654.614400711765
2010-03-05,HEXAGON_5_min,long,12.772427,12.733072164285714,12.733072164285714,stop,674.5332187343091,-26.54614400711765,10.322583868026522,-36.868727875144174,2617.745672836621
2010-03-05,SANDVIK_min,long,81.6,81.4067857142857,81.4067857142857,stop,128.32086631552065,-24.793424527392304,12.550303174899346,-37.34372770229165,2580.4019451343293
2010-03-05,SWEDBANK_5_MIN,long,71.5,71.325,71.325,stop,144.3581507767457,-25.26267638593009,12.370771730813221,-37.63344811674331,2542.768497017586
2010-03-05,SEB_5_MIN,short,45.74,45.84307142857143,45.84307142857143,stop,222.36716196043602,-22.91970105063566,12.219040606314794,-35.13874165695045,2507.6297553606355
2010-03-05,ATLAS_5_min,long,24.17500021,24.121160922285714,24.121160922285714,stop,414.91288249476054,-22.338614056999212,12.023219657296849,-34.36183371429606,2473.2679216463393
2010-03-05,BOLIDEN_5_min,long,86.340023,86.07162637142858,86.07162637142858,stop,92.14973879555177,-24.732679216463396,9.53261307293244,-34.26529228939584,2439.0026293569435
2010-03-05,ALFA_LAVAL_5_MIN,long,105.5,105.27714285714286,106.6,eod,92.47403334054762,101.72143667460186,11.768245482918088,89.95319119168377,2528.9558205486273
2010-03-05,ASSA_5_min,long,46.533287,46.43209662857143,46.43209662857143,stop,217.38896893732243,-21.99767051124201,12.125789336326665,-34.123459847568675,2494.832360701059
2010-03-08,ALFA_LAVAL_5_MIN,long,107.7,107.47178571428572,107.47178571428572,stop,92.65858349864656,-21.14601244844127,11.962507723896016,-33.108520172337286,2461.7238405287217
2010-03-08,BOLIDEN_5_min,long,87.48535,87.22985402857142,87.22985402857142,stop,96.35078888971552,-24.617238405287218,10.100368643508276,-34.71760704879549,2427.0062334799263
2010-03-08,INVESTOR_5_MIN,short,33.15,33.20428571428571,33.20428571428571,stop,292.85143088747225,-15.897649105319138,11.659168510166836,-27.556817615485976,2399.44941586444
2010-03-08,SANDVIK_min,long,84.35,84.1575,84.1575,stop,113.78539020104044,-21.903687613699766,11.504214983581091,-33.40790259728086,2366.041513267159
2010-03-08,ATLAS_5_min,long,24.43750015,24.38669657614286,24.38669657614286,stop,387.2804499223148,-19.675230941055315,11.34519412511773,-31.020425066173047,2335.021088200986
2010-03-08,SWEDBANK_5_MIN,long,72.8,72.61857142857143,72.61857142857143,stop,128.29786198906518,-23.27689781801578,11.194135084673922,-34.4710329026897,2300.5500552982962
2010-03-08,HM_5_min,short,225.5,225.8307142857143,225.8307142857143,stop,40.80798324254184,-13.495783029498083,11.05073773524952,-24.546520764747605,2276.0035345335486
2010-03-08,VOLVO_5_MIN,long,67.0,66.84142857142857,66.84142857142857,stop,135.88080803185366,-21.546813845051897,10.911888877454004,-32.458702722505905,2243.544831811043
2010-03-08,SEB_5_MIN,long,46.13,46.02771428571429,46.02771428571429,stop,194.54106497386022,-19.898771788754676,10.757075929619752,-30.655847718374428,2212.8889840926686
2010-03-08,SKF_5_min,long,121.4,121.15357142857144,121.15357142857144,stop,72.91232237537622,-17.96767944250307,10.611086515979306,-28.578765958482375,2184.310218134186
2010-03-09,ALFA_LAVAL_5_MIN,long,108.5,108.27285714285715,108.27285714285715,stop,80.52756564549995,-18.291261339477394,10.473714290240405,-28.7649756297178,2155.545242504468
2010-03-09,ASSA_5_min,long,47.099953,47.002810242857144,47.002810242857144,stop,183.06134976435905,-17.783084242402353,10.335947313476003,-28.119031555878358,2127.42621094859
2010-03-09,ATLAS_5_min,long,24.81249998,24.76080354792857,24.76080354792857,stop,342.96039700367027,-17.729828866889967,10.201007915233097,-27.930836782123066,2099.4953741664667
2010-03-09,ERICSSON_5_MIN,long,75.7,75.57428571428572,75.57428571428572,stop,110.93766838396125,-13.946449739697464,10.06920992615522,-24.015659665852684,2075.479714500614
2010-03-09,HM_5_min,long,226.95,226.63392857142856,226.63392857142856,stop,36.58038712492821,-11.56201521627213,9.955365420473182,-21.51738063674531,2053.962333863869
2010-03-09,NORDEA_5_min,short,74.75,74.8875,74.8875,stop,109.91102789906991,-15.112766336122425,9.868086862348243,-24.98085319847067,2028.9814806653983
2010-03-09,GETINGE_5_min,short,165.401131,165.71233185,165.71233185,stop,49.0681404268124,-15.270047008743669,9.748273135399158,-25.018320144142827,2003.9631605212555
2010-03-09,HEXAGON_5_min,short,12.772427,12.806862485714285,12.806862485714285,stop,581.9471161662586,-20.039631605212556,8.931476249875997,-28.971107855088555,1974.992052666167
2010-03-10,GETINGE_5_min,short,165.00685,165.32016307142857,165.32016307142857,stop,47.87660761153048,-15.000366980349606,9.48896207298581,-24.489329053335418,1950.5027236128315
2010-03-10,SANDVIK_min,short,85.1,85.28357142857142,85.28357142857142,stop,91.68050404760666,-16.829921100167564,9.37251102600169,-26.202432126169256,1924.3002914866622
2010-03-11,ATLAS_5_min,short,24.77500012,24.824107267142857,24.824107267142857,stop,310.6842029733418,-15.25681487037267,9.245795488058201,-24.50261035843087,1899.7976811282313
2010-03-11,ERICSSON_5_MIN,long,77.1,76.97642857142857,76.97642857142857,stop,98.56278501313781,-12.179544148051557,9.111721142926678,-21.291265290978235,1878.506415837253
2010-03-11,SKF_5_min,long,123.4,123.16785714285714,123.16785714285714,stop,60.891618017415006,-14.135554182614445,9.008349463509244,-23.14390364612369,1855.3625121911293
2010-03-11,ASSA_5_min,short,47.899952,47.99995189285714,47.99995189285714,stop,154.9364819564854,-15.493631595310978,8.915036237474606,-24.408667832785582,1830.9538443583438
2010-03-11,GETINGE_5_min,short,164.021146,164.3414998142857,164.3414998142857,stop,44.651653497369026,-14.304327512046024,8.797161049427277,-23.101488561473303,1807.8523557968704
2010-03-11,ALFA_LAVAL_5_MIN,long,110.1,109.88071428571428,109.88071428571428,stop,65.6803762324022,-14.402768216677002,8.66904964689497,-23.071817863571972,1784.7805379332983
2010-03-11,HM_5_min,long,230.45,230.11499999999998,230.11499999999998,stop,30.979050343819456,-10.377981865179764,8.560719792960723,-18.938701658140488,1765.841836275158
2010-03-12,GETINGE_5_min,long,162.246878,161.9279323357143,161.9279323357143,stop,43.5346888160192,-13.885200243896769,8.46770969397442,-22.35290993787119,1743.4889263372868
2010-03-12,SANDVIK_min,short,86.85,87.03678571428571,87.03678571428571,stop,80.29885671098616,-14.99867930708815,8.377746054003229,-23.37642536109138,1720.1125009761954
2010-03-12,VOLVO_5_MIN,long,71.1,70.9342857142857,70.9342857142857,stop,96.77144871877331,-16.0364115019683,8.246918157784558,-24.28332965975286,1695.8291713164426
2010-03-12,ALFA_LAVAL_5_MIN,long,111.0,110.78071428571428,110.78071428571428,stop,61.11096112852046,-13.400760761754347,8.131939565861872,-21.53270032761622,1674.2964709888265
2010-03-15,ALFA_LAVAL_5_MIN,short,109.6,109.81071428571428,108.0,eod,61.105710620030166,97.76913699204792,7.977961578551137,89.79117541349679,1764.0876464023233
2010-03-15,ASSA_5_min,short,47.833285,47.926856321428566,47.926856321428566,stop,147.51967349951596,-13.803610786060883,8.47590286920279,-22.27951365526367,1741.8081327470597
2010-03-15,ERICSSON_5_MIN,short,79.2,79.33428571428571,79.33428571428571,stop,87.97010771449797,-11.813128750232199,8.367766914436027,-20.180895664668228,1721.6272370823915
2010-03-15,HM_5_min,short,231.0,231.31214285714285,231.31214285714285,stop,29.81172704904574,-9.30551765745178,8.269394048589948,-17.57491170604173,1704.0523253763497
2010-03-15,SKF_5_min,short,124.7,124.92928571428571,123.5,eod,54.66086047718844,65.59303257262629,8.140095342262903,57.45293723036338,1761.5052626067131
2010-03-15,ABB_5_min,short,149.1,149.32285714285715,149.32285714285715,stop,47.257015764096934,-10.531563513142002,8.461544198620107,-18.993107711762107,1742.512154894951
2010-03-16,SEB_5_MIN,long,45.5,45.4115,45.4115,stop,153.1878817490067,-13.557127534787606,8.355924066974891,-21.913051601762497,1720.5991032931886
2010-03-16,GETINGE_5_min,long,158.205492,157.88373002857142,157.88373002857142,stop,43.50289187920704,-13.997576253897662,8.250477150054966,-22.24805340395263,1698.351049889236
2010-03-16,SKF_5_min,short,123.9,124.125,124.125,stop,54.82973526680342,-12.336690435030457,8.15948705372935,-20.496177488759805,1677.8548724004763
2010-03-16,ERICSSON_5_MIN,long,79.15,79.01785714285715,79.01785714285715,stop,84.79367643211503,-11.20487867138625,8.046980460319455,-19.251859131705707,1658.6030132687706
2010-03-16,INVESTOR_5_MIN,long,33.475,33.42910714285714,33.875,eod,198.1900538633333,79.27602154533304,8.0088600766173,71.26716146871574,1729.8701747374864
2010-03-17,GETINGE_5_min,long,162.936871,162.60666014285715,163.035442,eod,42.467249165168674,4.186039217459529,8.30588846227041,-4.119849244810881,1725.7503254926755
2010-03-17,HUSQVARNA_5_min,short,49.5,49.60214285714286,49.60214285714286,stop,139.45457175698388,-14.244288400892135,8.292148135405377,-22.53643653629751,1703.213888956378
2010-03-17,INVESTOR_5_MIN,long,34.075,34.02857142857143,34.02857142857143,stop,199.93706693545155,-9.282792393431558,8.169856991554555,-17.452649384986113,1685.7612395713918
2010-03-17,SKF_5_min,long,125.5,125.28428571428572,125.28428571428572,stop,53.72944189868978,-11.59020818100301,8.084699825034079,-19.67490800603709,1666.0863315653546
2010-03-17,BOLIDEN_5_min,long,86.780533,86.57632501428571,86.57632501428571,stop,76.79539518686083,-15.6822329632418,7.987805051735756,-23.670038014977557,1642.416293550377
2010-03-17,ABB_5_min,long,152.4,152.185,152.185,stop,43.1080392007973,-9.268228428171566,7.8780372719849066,-17.146265700156473,1625.2700278502207
2010-03-17,SEB_5_MIN,short,45.53,45.617285714285714,45.617285714285714,stop,142.78673646828207,-12.463242283159845,7.808774079050955,-20.2720163622108,1604.99801148801
2010-03-17,HM_5_min,long,235.25,234.94857142857143,234.94857142857143,stop,27.29008308587477,-8.226010758742305,7.699054848687202,-15.925065607429506,1589.0729458805804
2010-03-17,ASSA_5_min,short,48.099952,48.18780905,48.18780905,stop,132.1475701997025,-11.61009568241333,7.634516197636232,-19.24461188004956,1569.8283340005307
2010-03-18,ALFA_LAVAL_5_MIN,short,109.2,109.39535714285715,109.39535714285715,stop,57.50286937730882,-11.233596267638834,7.5419161609631304,-18.775512428601964,1551.0528215719287
2010-03-18,ATLAS_5_min,long,25.3250002,25.28241091607143,25.28241091607143,stop,244.98366188710688,-10.433678733971,7.438793336304875,-17.872472070275876,1533.180349501653
2010-03-18,SANDVIK_min,long,89.5,89.31535714285714,89.31535714285714,stop,68.52202679336996,-12.652102804347557,7.3516744159253244,-20.00377722027288,1513.17657228138
2010-03-18,SKF_5_min,short,124.8,125.00857142857143,125.00857142857143,stop,48.49924911158269,-10.115557671844543,7.26931688155373,-17.384874553398273,1495.7916977279817
2010-03-18,SWEDBANK_5_MIN,short,71.95,72.10857142857144,72.10857142857144,stop,83.15728687855353,-13.186369776456846,7.187711970960185,-20.37408174741703,1475.4176159805647
2010-03-18,SEB_5_MIN,long,45.18,45.099714285714285,45.099714285714285,stop,130.62572961315314,-10.487380006084669,7.075712128703059,-17.563092134787727,1457.854523845777
2010-03-19,ERICSSON_5_MIN,long,76.1,75.95107142857142,75.95107142857142,stop,76.62835867783323,-11.412151988805766,6.9908544232664465,-18.403006412072212,1439.4515174337048
2010-03-19,ATLAS_5_min,long,25.29999999,25.25749998942857,25.25749998942857,stop,227.58126766840442,-9.67220400595385,6.90356396127821,-16.57576796723206,1422.8757494664728
2010-03-19,INVESTOR_5_MIN,long,34.2,34.15589285714286,34.15589285714286,stop,166.41821631186815,-7.3402320408985515,6.825399458214529,-14.165631499113081,1408.7101179673598
2010-03-19,HEXAGON_5_min,short,13.054172,13.088607485714284,13.088607485714284,stop,409.0867570899338,-14.087101179673597,6.4167989286768625,-20.50390010835046,1388.2062178590093
2010-03-19,BOLIDEN_5_min,short,84.754186,84.9533595857143,84.9533595857143,stop,65.51682145158041,-13.049220253114273,6.671219377875111,-19.720439630989382,1368.4857782280199
2010-03-22,KINNEVIK_5_min,long,57.76654635,57.68098405271429,57.68098405271429,stop,94.75974346373711,-8.107861340962076,6.563867018689917,-14.671728359651993,1353.8140498683679
2010-03-23,ERICSSON_5_MIN,short,76.6,76.75892857142857,76.75892857142857,stop,70.69525064586777,-11.235495191932815,6.5050487364833245,-17.740543928416137,1336.0735059399517
2010-03-24,ABB_5_min,short,155.9,156.13857142857142,156.13857142857142,stop,34.2802695558679,-8.178292879756718,6.41805980423962,-14.596352683996338,1321.4771532559553
2010-03-24,SWEDBANK_5_MIN,short,71.35,71.5,71.5,stop,74.08421321687206,-11.11263198253123,6.349757914818103,-17.462389897349333,1304.014763358606
2010-03-24,ATLAS_5_min,long,25.85000008,25.806785794214285,25.806785794214285,stop,201.7817809397246,-8.71985554787997,6.254038950792579,-14.97389449867255,1289.0408688599334
2010-03-24,HANDELSBANKEN_5_min,short,69.233264,69.33635912857143,68.899931,eod,74.47523311106252,24.82505287861057,6.172501138800514,18.652551739810058,1307.6934205997434
2010-03-24,NORDEA_5_min,short,74.1,74.22821428571427,74.22821428571427,stop,70.59073795410221,-9.05074104482904,6.282358863505665,-15.333099908334706,1292.3603206914086
2010-03-25,NORDEA_5_min,long,74.1,73.97107142857142,75.1,eod,69.76304025324742,69.76304025324742,6.245187363470708,63.51785288977672,1355.8781735811854
2010-03-25,ERICSSON_5_MIN,short,74.55,74.70857142857143,74.70857142857143,stop,72.75000260663637,-11.53607184190992,6.515136876294836,-18.051208718204755,1337.8269648629805
2010-03-26,ASSA_5_min,short,47.333286,47.42161923571429,47.099953,eod,113.05591290348872,26.379675325509936,6.405741626147,19.973933699362938,1357.8008985623435
2010-03-26,GETINGE_5_min,short,169.738229,170.03675650714285,170.03675650714285,stop,31.99752717020144,-9.552142020856314,6.523175598311761,-16.075317619168075,1341.7255809431754
2010-03-26,NORDEA_5_min,short,72.95,73.07178571428572,72.2,eod,73.56960005171626,55.1772000387872,6.40717646850397,48.77002357028323,1390.4956045134586
2010-03-26,SEB_5_MIN,long,45.1,45.024,45.024,stop,123.3255525067369,-9.372741990512067,6.668755256470294,-16.04149724698236,1374.4541072664763
2010-03-26,SWEDBANK_5_MIN,long,70.9,70.75607142857143,70.75607142857143,stop,77.54325005734704,-11.160689204682688,6.590683301356276,-17.751372506038965,1356.7027347604374
2010-03-26,VOLVO_5_MIN,long,74.8,74.62033642857142,74.62033642857142,stop,72.55094838291109,-13.03476249700415,6.504352269351896,-19.539114766356047,1337.1636199940813
2010-03-26,ERICSSON_5_MIN,long,73.9,73.74214285714287,73.74214285714287,stop,72.3769212446052,-11.425213996469568,6.411530247573707,-17.836744244043274,1319.326875750038
2010-03-29,SEB_5_MIN,long,45.15,45.07342857142857,45.07342857142857,stop,116.88388710963793,-8.949966212966347,6.3273990238724025,-15.27736523683875,1304.0495105131993
2010-03-29,BOLIDEN_5_min,long,87.881809,87.71315647857143,87.71315647857143,stop,59.35469582849389,-10.010319110101287,6.253431458997294,-16.263750569098583,1287.7857599441006
2010-03-29,ABB_5_min,short,157.5,157.75071428571428,157.75071428571428,stop,32.705670093818426,-8.199778716378608,6.18629151496151,-14.386070231340117,1273.3996897127604
2010-03-30,BOLIDEN_5_min,long,89.247391,89.07590662142856,89.07590662142856,stop,57.07280293326493,-9.787094144340912,6.106446254134646,-15.893540398475558,1257.5061493142848
2010-03-30,HEXAGON_5_min,short,13.242002,13.273754214285713,13.273754214285713,stop,379.853786252044,-12.06119881831456,6.043266235999556,-18.104465054314115,1239.4016842599708
2010-03-30,ATLAS_5_min,short,25.35000011,25.394553678785716,25.394553678785716,stop,195.56633986302114,-8.71317837525781,5.9543559914730135,-14.667534366730823,1224.7341498932399
2010-03-31,ALFA_LAVAL_5_MIN,short,106.1,106.31714285714285,106.31714285714285,stop,46.17282374715325,-10.026098870810582,5.884739578810037,-15.91083844962062,1208.8233114436193
2010-03-31,GETINGE_5_min,long,168.851095,168.57439380714285,168.57439380714285,stop,28.63643404725612,-7.92373546005036,5.797597653653343,-13.721333113703704,1195.1019783299157
2010-03-31,HM_5_min,short,236.2,236.545,236.545,stop,20.238814196950308,-6.982390897947833,5.740678930522364,-12.723069828470198,1182.3789085014455
2010-03-31,SKF_5_min,short,128.3,128.51142857142858,128.51142857142858,stop,36.862943367153406,-7.793879454769523,5.6800950884798,-13.473974543249323,1168.9049339581961
2010-03-31,INVESTOR_5_MIN,short,34.775,34.82125,34.82125,stop,134.4534791037465,-6.218473408548352,5.614474767044471,-11.832948175592822,1157.0719857826034
2010-04-06,BOLIDEN_5_min,long,95.678842,95.50641366428572,98.233802,eod,48.37316010921634,123.5914891526431,5.628100425248081,117.96338872739503,1275.0353745099985
2010-04-06,HEXAGON_5_min,long,13.335917,13.303493964285714,13.555051,eod,382.4365057191038,83.80484124425024,6.170452702394542,77.6343885418557,1352.6697630518543
2010-04-06,HM_5_min,long,239.7,239.34785714285712,239.34785714285712,stop,22.572711940790228,-7.948819276292753,6.488045571083124,-14.436864847375878,1338.2328982044785
2010-04-06,HUSQVARNA_5_min,long,52.75,52.61909642857143,52.61909642857143,stop,101.47737616716425,-13.283750959482095,6.4155476608058075,-19.6992986202879,1318.5335995841906
2010-04-06,KINNEVIK_5_min,long,60.78921477,60.68606021985715,60.68606021985715,stop,86.76102197226592,-8.949794191483354,6.3235914014892245,-15.273385592972579,1303.260213991218
2010-04-06,SEB_5_MIN,short,46.75,46.825,46.825,stop,111.50889531475663,-8.363167148607063,6.26066692744701,-14.623834076054074,1288.636379915164
2010-04-06,SKF_5_min,long,130.1,129.88642857142855,131.5,eod,39.61987332560074,55.46782265584127,6.218735317186293,49.249087338654974,1337.8854672538191
2010-04-06,VOLVO_5_MIN,long,74.65,74.476765,77.3,eod,71.68843762913967,189.97435971721953,6.535834858648664,183.43852485857087,1521.32399211239
2010-04-06,SANDVIK_min,long,95.1,94.925,94.925,stop,63.98839083543176,-11.197968396200375,7.29563638110175,-18.493604777302124,1502.8303873350878
2010-04-06,ALFA_LAVAL_5_MIN,long,108.8,108.58785714285715,109.7,eod,55.25111718143705,49.72600546329366,7.243421462486397,42.482584000807265,1545.312971335895
2010-04-06,ASSA_5_min,long,47.633286,47.544000378571425,47.544000378571425,stop,129.76748833459823,-11.586370837179684,7.410550439909989,-18.996921277089672,1526.3160500588053
2010-04-06,ATLAS_5_min,long,25.97500022,25.93026807835714,25.93026807835714,stop,235.04385557365057,-10.514015039803812,7.320008631258383,-17.834023671062194,1508.4820263877432
2010-04-06,SWEDBANK_5_MIN,long,75.3,75.15392857142857,75.15392857142857,stop,80.13184735127454,-11.70497341666857,7.233690742611166,-18.938664159279735,1489.5433622284634
2010-04-06,GETINGE_5_min,long,170.03394,169.77061621428572,169.77061621428572,stop,35.041083262046705,-9.22715070009134,7.144271848276569,-16.37142254836791,1473.1719396800954
2010-04-06,NORDEA_5_min,short,72.2,72.33678571428571,72.33678571428571,stop,81.61617394349558,-11.163926650127602,7.077923666454533,-18.241850316582134,1454.9300893635134
2010-04-07,BOLIDEN_5_min,short,98.498108,98.71804852142857,98.71804852142857,stop,59.0845903096337,-12.995095601094212,6.9914614863055204,-19.98655708739973,1434.9435322761137
2010-04-07,GETINGE_5_min,short,169.541088,169.79103437142857,168.949666,eod,33.85476757766504,20.02245435031762,6.8757154823151545,13.146738868002465,1448.0902711441163
2010-04-07,HUSQVARNA_5_min,short,52.25,52.382332142857145,52.382332142857145,stop,109.42846083187514,-14.480902711441162,6.869853035785435,-21.350755747226597,1426.7395153968896
2010-04-07,KINNEVIK_5_min,short,61.57286949,61.68801875342857,61.23701735,eod,92.68624491366965,31.128873702820076,6.829672349683377,24.2992013531367,1451.0387167500262
2010-04-07,SEB_5_MIN,long,47.64,47.56142857142857,47.56142857142857,stop,121.83364540302487,-9.5726435673806,6.959242254259697,-16.531885821640298,1434.5068309283859
2010-04-07,INVESTOR_5_MIN,long,35.5,35.44857142857143,35.44857142857143,stop,161.63457249897306,-8.312635157090359,6.880645207361997,-15.193280364452356,1419.3135505639334
2010-04-08,ASSA_5_min,short,48.099952,48.1909043,48.1909043,stop,118.03035068009493,-10.735131864160946,6.819146121825376,-17.554277985986324,1401.759272577947
2010-04-08,GETINGE_5_min,short,168.555384,168.78913665714285,168.78913665714285,stop,33.26525060932962,-7.775840720453412,6.733110012806418,-14.50895073325983,1387.2503218446873
2010-04-08,HEXAGON_5_min,short,13.586356,13.621238707142858,13.621238707142858,stop,397.6899832238881,-13.872503218446873,6.492112729587593,-20.364615948034466,1366.8857058966528
2010-04-08,BOLIDEN_5_min,short,95.766944,95.9856259142857,95.9856259142857,stop,57.0921718415345,-12.485025429035495,6.568542403561354,-19.053567832596848,1347.832138064056
2010-04-08,SKF_5_min,short,130.8,131.01785714285717,129.9,eod,41.218108197677545,37.09629737791003,6.447336484280722,30.648960893629305,1378.4810989576852
2010-04-08,SANDVIK_min,short,93.45,93.66571428571429,93.66571428571429,stop,59.00400637593088,-12.728007089665013,6.624346079250687,-19.3523531689157,1359.1287457887695
2010-04-08,ABB_5_min,short,158.3,158.56785714285715,158.56785714285715,stop,34.34311423344964,-9.199048455388157,6.529337408859326,-15.728385864247482,1343.400359924522
2010-04-08,SEB_5_MIN,short,47.19,47.26871428571428,47.26871428571428,stop,113.87161347103387,-8.963322717505466,6.453699721268208,-15.417022438773675,1327.9833374857483
2010-04-08,SWEDBANK_5_MIN,short,75.7,75.85964285714286,75.85964285714286,stop,70.17085006529713,-11.202274992567004,6.381041384927132,-17.583316377494135,1310.4000211082541
2010-04-09,HUSQVARNA_5_min,long,51.25,51.10731071428572,52.75,eod,91.83590867026697,137.75386300540046,5.730560701024658,132.0233023043758,1442.42332341263
2010-04-09,SEB_5_MIN,long,47.57,47.485,47.485,stop,121.2884863075577,-10.309521336142508,6.917446239578939,-17.226967575721446,1425.1963558369087
2010-04-09,SWEDBANK_5_MIN,long,75.95,75.77107142857143,75.77107142857143,stop,75.05971590977794,-13.430327739570956,6.832884311373418,-20.263212050944375,1404.9331437859644
2010-04-09,BOLIDEN_5_min,long,97.617087,97.38959487857143,97.38959487857143,stop,57.56914847442495,-13.09652771528316,6.735821173543457,-19.83234888882662,1385.1007948971378
2010-04-09,HANDELSBANKEN_5_min,long,71.233262,71.1375478,71.1375478,stop,77.77831625327718,-7.44448931752968,6.644017121915743,-14.088506439445423,1371.0122884576924
2010-04-09,ASSA_5_min,long,48.933284,48.84042694285714,48.84042694285714,stop,112.07196218080867,-10.406672596335568,6.574614981039122,-16.98128757737469,1354.0310008803178
2010-04-12,ABB_5_min,long,161.5,161.22357142857143,161.22357142857143,stop,33.5363715388314,-9.27041127537684,6.493786557460299,-15.76419783283714,1338.2668030474806
2010-04-12,ATLAS_5_min,short,26.12499997,26.175982114500002,26.07500015,eod,204.90209448179846,10.245067841712922,6.4175336139228785,3.8275342277900437,1342.0943372752706
2010-04-12,BOLIDEN_5_min,long,100.083945,99.85078917142857,99.85078917142857,stop,53.63874644530731,-12.506186370988289,6.434549107098706,-18.940735478086996,1323.1536017971837
2010-04-12,SANDVIK_min,short,95.8,96.01678571428572,95.8,eod,55.24649694351498,0.0,6.351137288626481,-6.351137288626481,1316.8024645085573
2010-04-12,SEB_5_MIN,long,48.19,48.103071428571425,48.103071428571425,stop,109.30088935534819,-9.501370167532869,6.314951007540555,-15.816321175073423,1300.9861433334838
2010-04-12,SKF_5_min,short,131.6,131.82999999999998,131.82999999999998,stop,39.54365177305422,-9.095039907802066,6.250190511945402,-15.34523041974747,1285.6409129137364
2010-04-12,HUSQVARNA_5_min,long,53.5,53.34571428571429,53.34571428571429,stop,83.32857768885397,-12.856409129137365,5.341980842146942,-18.198389971284307,1267.4425229424521
2010-04-12,ASSA_5_min,short,49.033284,49.13090295,49.13090295,stop,103.39446347851815,-10.093258960586034,6.089780065500121,-16.183039026086156,1251.259483916366
2010-04-12,INVESTOR_5_MIN,long,35.75,35.69767857142857,35.69767857142857,stop,140.0010611374955,-7.325055520230118,6.001650489486418,-13.326706009716537,1237.9327779066493
2010-04-13,ATLAS_5_min,short,25.9250001,25.976696527714285,25.976696527714285,stop,191.00216364614778,-9.874129546205465,5.94800181167964,-15.822131357885105,1222.1106465487642
2010-04-13,INVESTOR_5_MIN,short,35.75,35.80285714285714,35.80285714285714,stop,136.7396527607009,-7.227667360208426,5.870467703850193,-13.098135064058619,1209.0125114847056
2010-04-13,SEB_5_MIN,short,48.4,48.48807142857143,48.48807142857143,stop,99.9183893789013,-8.799955293156426,5.808540028302481,-14.608495321458907,1194.4040161632468
2010-04-13,BOLIDEN_5_min,short,96.47176,96.70648907857144,96.70648907857144,stop,49.52346743392042,-11.624597878426538,5.74011403631064,-17.36471191473718,1177.0393042485096
2010-04-13,HEXAGON_5_min,long,13.930711,13.895828307142857,13.895828307142857,stop,337.42787836617947,-11.770393042485095,5.633670072409386,-17.40406311489448,1159.6352411336152
2010-04-13,ABB_5_min,short,159.8,160.07928571428573,160.07928571428573,stop,29.02716498457109,-8.10687250640538,5.5711132809451955,-13.677985787350575,1145.9572553462647
2010-04-14,ABB_5_min,short,160.8,161.07142857142858,160.6,eod,28.506399386723,5.701279877345086,5.497174057735663,0.2041058196094232,1146.161361165874
2010-04-14,SEB_5_MIN,short,48.2,48.288428571428575,48.288428571428575,stop,95.11712540795635,-8.411071518217948,5.506621176507125,-13.917692694725073,1132.243668471149
2010-04-14,HEXAGON_5_min,short,13.711576,13.746458692857145,13.617661,eod,324.5860843106536,30.48350210803531,5.3224140150167,25.16108809301861,1157.4047565641677
2010-04-14,ASSA_5_min,long,49.433284,49.34590313571429,49.34590313571429,stop,93.6538836112258,-8.183557293662462,5.550632697131808,-13.73418999079427,1143.6705665733734
2010-04-14,INVESTOR_5_MIN,short,35.775,35.8275,35.8275,stop,127.87371813538768,-6.713370202108107,5.493646741673458,-12.207016943781564,1131.4635496295919
2010-04-14,ATLAS_5_min,long,26.42500007,26.372767927714285,26.372767927714285,stop,171.27168160943614,-8.945886843337563,5.425657506116038,-14.3715443494536,1117.0920052801382
2010-04-14,BOLIDEN_5_min,long,98.674312,98.43077271428571,99.291026,eod,45.284004829144926,27.927279754201365,5.378797993197184,22.548481761004183,1139.6404870411425
2010-04-15,ASSA_5_min,short,49.633284,49.71780772142858,49.71780772142858,stop,91.84485854622413,-7.763069238407884,5.474932179340528,-13.238001417748412,1126.402485623394
2010-04-15,ATLAS_5_min,short,26.42500007,26.47616078335714,26.47616078335714,stop,170.50557920749995,-8.72318706362832,5.411965843230468,-14.135152906858789,1112.2673327165353
2010-04-15,INVESTOR_5_MIN,short,34.825,34.87553571428572,34.775,eod,127.75504180520146,6.3877520902606175,5.335050545785212,1.052701544475405,1113.3200342610107
2010-04-15,NORDEA_5_min,short,72.75,72.89892857142857,72.89892857142857,stop,61.21347267414492,-9.116435037542207,5.349406025475377,-14.465841063017583,1098.8541931979933
2010-04-15,VOLVO_5_MIN,short,80.15,80.33535714285715,80.33535714285715,stop,54.83988487575761,-10.164964375185066,5.280599105975479,-15.445563481160544,1083.4086297168328
2010-04-15,KINNEVIK_5_min,long,61.79677036,61.68561932657143,61.68561932657143,stop,70.1272007197389,-7.794710831451714,5.195684596141926,-12.99039542759364,1070.418234289239
