date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2015-01-02,ASSA_5_min,short,139.166528,140.36652675,136.933196,eod,0.5,833.3342013897989,1861.111938658274,138.05000580209034,1723.0619328561838,101723.06193285619
2015-01-02,GETINGE_5_min,short,173.286763,174.9394573711445,171.019644,eod,0.5,615.4983263022366,1395.4079500280054,127.15201034618198,1268.2559396818235,102991.31787253801
2015-01-02,KINNEVIK_5_min,long,115.44353203,114.22007117035714,114.32402517,eod,0.5,841.8031280755687,-942.4043766500588,116.05142902874528,-1058.4558056788042,101932.8620668592
2015-01-07,ABB_5_min,short,160.2,161.540347129506,161.540347129506,stop,0.5,760.4959925898279,-1019.3286206685922,146.80934678786966,-1166.1379674564619,100766.72409940274
2015-01-07,ALFA_LAVAL_5_MIN,short,142.2,143.7516868555411,141.2,eod,0.5,649.4011580981218,649.4011580981218,110.42417292300459,538.9769851751172,101305.70108457786
2015-01-07,HANDELSBANKEN_5_min,short,116.66655,117.6344904982328,117.6344904982328,stop,0.5,1046.6108326858491,-1013.0570108457784,147.13320425700977,-1160.1902151027882,100145.51086947507
2015-01-07,HM_5_min,long,321.5,319.16422452158434,319.16422452158434,stop,0.5,428.7463062905484,-1001.4551086947508,164.80945190167674,-1166.2645605964276,98979.24630887865
2015-01-07,HUSQVARNA_5_min,short,58.2,58.86614028644877,58.86614028644877,stop,0.5,1485.861887089025,-989.7924630887865,104.36646967215077,-1094.1589327609372,97885.0873761177
2015-01-07,KINNEVIK_5_min,short,111.41330802,112.59588062971754,108.50259086,eod,0.5,827.7300401833072,2409.2880318090456,109.21859749013429,2300.069434318911,100185.15681043662
2015-01-07,NORDEA_5_min,long,88.5,87.50959518422754,87.50959518422754,stop,0.5,1011.5576501139827,-1001.8515681043662,106.82631150124234,-1108.6778796056085,99076.47893083101
2015-01-07,SKF_5_min,long,164.4,162.87671828780233,162.87671828780233,stop,0.5,650.4146812600486,-990.7647893083101,127.7193494453974,-1118.4841387537076,97957.99479207731
2015-01-07,VOLVO_5_MIN,long,85.15,84.3419081212732,84.3419081212732,stop,0.5,1212.2135783175606,-979.5799479207733,123.27623546373587,-1102.8561833845092,96855.1386086928
2015-01-07,SANDVIK_min,short,74.2,74.92337357478202,73.0,eod,0.5,1338.936643322635,1606.723971987166,118.25488433825511,1488.4690876489108,98343.6076963417
2015-01-07,BOLIDEN_5_min,short,110.215682,111.52149559052795,111.52149559052795,stop,0.5,753.1213368408953,-983.436076963417,100.19699976858325,-1083.6330767320003,97259.9746196097
2015-01-07,GETINGE_5_min,long,170.13251,168.30860128516662,168.851095,eod,0.5,533.2502324739138,-683.3148466455655,108.45785170265722,-791.7726983482227,96468.20192126147
2015-01-07,ERICSSON_5_MIN,long,93.85,92.98386850736023,93.95,eod,0.5,1113.782407648623,111.37824076487179,125.50100169384682,-14.122760928975026,96454.07916033249
