date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2009-03-20,ERICSSON_5_MIN,short,71.3,75.68965929468021,69.0,eod,1.5,227.80811285556723,523.958659567804,19.176886940181646,504.7817726276224,100504.78177262763
2009-03-26,HM_5_min,short,154.75,161.65403938906752,158.25,eod,1.5,145.57388234455323,-509.5085882059363,27.338775104307093,-536.8473633102434,99967.93440931739
2009-04-24,VOLVO_5_MIN,long,51.5,45.832142857142856,54.0,eod,1.5,176.37694791814027,440.9423697953507,11.164660803218279,429.77770899213243,100397.71211830952
2009-06-25,HM_5_min,short,187.0,193.6874880793439,189.0,eod,1.5,150.12768759680466,-300.2553751936093,33.86880632183912,-334.12418151544847,100063.58793679407
2009-07-14,VOLVO_5_MIN,short,46.9,49.47142857142857,47.5,eod,1.5,389.136175309755,-233.48170518585354,22.04067296954452,-255.52237815539806,99808.06555863867
2009-07-21,VOLVO_5_MIN,short,52.0,54.532467532467535,54.532467532467535,stop,1.5,394.1138998982138,-998.0806555863867,25.191555747000372,-1023.2722113333871,98784.79334730528
2009-07-21,NORDEA_5_min,short,65.4,67.95579678679984,65.0,eod,1.5,386.51270655596943,154.60508262238997,30.240754160939044,124.36432846145092,98909.15767576674
2009-07-23,ABB_5_min,long,131.75,127.24144486692016,132.5,eod,1.5,219.3810539213722,164.53579044102915,34.78286609923356,129.7529243417956,99038.91060010853
2009-07-24,ERICSSON_5_MIN,short,71.8,74.72755952380952,71.5,eod,1.5,338.2985377227549,101.4895613168255,29.08690827340246,72.40265304342304,99111.31325315195
2009-07-29,ASSA_5_min,long,38.999961,37.27831958010699,37.666629,eod,1.5,575.6791867804336,-767.5714814683283,26.48121611065735,-794.0526975789857,98317.26055557297
2009-08-25,INVESTOR_5_MIN,short,33.625,34.79017857142857,33.625,eod,1.5,843.7956461474477,0.0,34.047154322049515,-34.047154322049515,98283.21340125092
2009-09-16,ASSA_5_min,long,38.966628,37.67650032642103,38.299962,eod,1.5,761.809977524172,-507.87281047612913,35.31747551476165,-543.1902859908907,97740.02311526003
2009-09-24,HM_5_min,long,201.5,195.54618456078083,195.54618456078083,stop,1.5,164.16367640727276,-977.4002311526003,39.108336816586984,-1016.5085679691873,96723.51454729085
2009-10-08,ABB_5_min,long,143.0,138.85325131810194,143.75,eod,1.5,233.25145063534043,174.93858797650532,40.13091208181032,134.807675894695,96858.32222318555
2009-10-15,HM_5_min,long,202.5,197.41071428571428,203.25,eod,1.5,190.31810682450464,142.73858011837848,46.332943106425645,96.40563701195283,96954.7278601975
2009-10-22,ERICSSON_5_MIN,long,68.5,65.96362920168067,69.4,eod,1.5,382.25770429324683,344.03193386392434,31.628002453223242,312.4039314107011,97267.1317916082
