date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2012-01-02,HUSQVARNA_5_min,short,31.75,32.18577035209688,32.18577035209688,stop,0.5,2294.786681076638,-1000.0,88.0313725490199,-1088.0313725490198,98911.96862745097
2012-01-02,SANDVIK_min,short,84.25,85.41716446365022,85.41716446365022,stop,0.5,847.4552790796153,-989.1196862745097,86.2712005267138,-1075.3908868012236,97836.57774064975
2012-01-02,SWEDBANK_5_MIN,long,89.55,88.30287509976057,92.15,eod,0.5,784.4970276984025,2039.6922720158532,85.52586595967983,1954.1664060561734,99790.74414670593
2012-01-02,ASSA_5_min,long,57.833276,57.149169934807155,58.099942,eod,0.5,1458.702812678263,388.98644424566277,101.46726670766532,287.51917753799745,100078.26332424392
2012-01-03,SWEDBANK_5_MIN,short,92.3,93.525,93.525,stop,0.5,816.9654148917815,-1000.7826332424393,91.08755893335918,-1091.8701921757984,98986.39313206811
2012-01-03,VOLVO_5_MIN,long,78.2,77.19757334795723,80.05,eod,0.5,987.4676908315539,1826.815228038369,93.76005724445602,1733.055170793913,100719.44830286203
2012-01-03,ATLAS_5_min,long,32.97500003,32.57260417871657,34.07500004,eod,0.5,2502.994202888034,2753.2936482067853,100.69545688731134,2652.598191319474,103372.0464941815
2012-01-03,SANDVIK_min,long,86.5,85.34151785714286,89.0,eod,0.5,892.3059119343636,2230.764779835909,93.95981252668848,2136.8049673092205,105508.85146149072
2012-01-04,ASSA_5_min,short,58.333275,58.99041714285715,57.133276,eod,0.5,1605.5712239479183,1926.6838631662752,111.23386296846883,1815.4500001978063,107324.30146168852
2012-01-04,ATLAS_5_min,short,33.82500009,34.23839293321429,33.99999989,eod,0.5,2596.1818938905785,-454.33131219445903,105.65162214072289,-559.9829343351819,106764.31852735333
2012-01-04,BOLIDEN_5_min,short,96.912271,98.3523239381346,96.559862,eod,0.5,741.3916231833297,261.27308053442044,86.06317123536662,175.20990929905383,106939.52843665238
2012-01-04,ERICSSON_5_MIN,short,70.6,71.31785714285714,68.55,eod,0.5,1489.7048737444138,3053.894991176044,124.37545990892109,2929.519531267123,109869.04796791951
2012-01-04,GETINGE_5_min,long,172.4982,170.99500157142856,172.301059,eod,0.5,730.9018282591834,-144.09071732483474,151.208645271307,-295.29936259614175,109573.74860532337
2012-01-04,HEXAGON_5_min,short,15.571413,15.811822466969035,15.61427,eod,0.5,4557.796745143833,-195.33349510662788,85.2828026834924,-280.61629779012026,109293.13230753325
2012-01-04,HM_5_min,short,218.6,220.60979489189364,218.7,eod,0.5,543.8024185868849,-54.380241858685395,142.68287858882684,-197.06312044751223,109096.06918708574
2012-01-04,HUSQVARNA_5_min,short,33.9,34.348716304302116,34.348716304302116,stop,0.5,2431.292737551882,-1090.9606918708573,99.55956497873306,-1190.5202568495904,107905.54893023615
2012-01-04,SANDVIK_min,short,88.65,89.81607142857143,88.4,eod,0.5,925.3768361551653,231.34420903879132,98.30278130476322,133.0414277340281,108038.59035797018
2012-01-04,SKF_5_min,short,152.0,153.9425945033299,153.9425945033299,stop,0.5,556.1561621469418,-1080.3859035797018,102.09111551775001,-1182.4770190974518,106856.11333887273
2012-01-04,SWEDBANK_5_MIN,long,94.1,92.89731238095239,93.95,eod,0.5,888.4777031586187,-133.27165547378524,100.24693924738695,-233.51859472117218,106622.59474415156
2012-01-04,ALFA_LAVAL_5_MIN,short,132.0,133.48346660903394,132.2,eod,0.5,718.7394316450852,-143.74788632900888,113.9345747043789,-257.68246103338777,106364.91228311817
2012-01-04,KINNEVIK_5_min,short,61.16984643,61.728337131848654,61.30418745,eod,0.5,1904.506412211353,-255.85333401301517,139.95154971231028,-395.80488372532545,105969.10739939284
2012-01-09,ABB_5_min,short,133.9,135.17309843400446,134.5,eod,0.5,832.3716734618355,-499.42300407709655,134.04513429429397,-633.4681383713905,105335.63926102145
2012-01-09,ALFA_LAVAL_5_MIN,short,132.0,133.344391614437,132.1,eod,0.5,783.5190143248068,-78.35190143247623,124.15642300990886,-202.5083244423851,105133.13093657907
2012-01-09,ATLAS_5_min,short,33.87499991,34.25357133321428,34.25357133321428,stop,0.5,2777.101611208269,-1051.3313093657907,113.51997898130861,-1164.8512883470994,103968.27964823197
2012-01-09,BOLIDEN_5_min,short,96.912271,98.27661261891745,98.27661261891745,stop,0.5,762.0399334495606,-1039.6827964823196,89.24503432983234,-1128.927830812152,102839.35181741981
2012-01-09,GETINGE_5_min,long,173.582474,172.08924590860718,172.08924590860718,stop,0.5,688.704909921005,-1028.393518174198,142.8394864331377,-1171.2330046073357,101668.11881281248
2012-01-09,HEXAGON_5_min,short,15.542842,15.758913214285714,15.571413,eod,0.5,4705.3060329626005,-134.43529866777192,87.84125505758205,-222.27655372535395,101445.84225908712
2012-01-09,HM_5_min,short,217.4,219.34910344827588,218.0,eod,0.5,520.4743870769059,-312.28463224614063,135.96872887997088,-448.2533611261115,100997.588897961
2012-01-09,INVESTOR_5_MIN,short,32.875,33.1875,32.5,eod,0.5,3231.9228447347523,1211.971066775532,126.77217358472066,1085.1988931908115,102082.78779115182
2012-01-09,KINNEVIK_5_min,short,61.21462677,61.73842928827496,60.22946094,eod,0.5,1948.8792861733887,1919.9692795328133,142.00792017974592,1777.9613593530673,103860.74915050488
2012-01-09,SANDVIK_min,short,88.55,89.64224040632052,88.4,eod,0.5,950.8964194099408,142.634462911483,100.95667284875341,41.6777900627296,103902.42694056762
2012-01-09,SEB_5_MIN,short,40.64,41.18959429554954,40.03,eod,0.5,1890.5295739410026,1153.2230401040106,91.5054124378924,1061.7176276661182,104964.14456823374
2012-01-09,VOLVO_5_MIN,short,80.8,81.72321428571428,79.7,eod,0.5,1136.9423783019581,1250.6366161321475,109.48755103047857,1141.149065101669,106105.2936333354
2012-01-09,ERICSSON_5_MIN,short,66.7,67.50294949818493,67.50294949818493,stop,0.5,1321.4441739260913,-1061.052936333354,106.40502344284435,-1167.4579597761983,104937.83567355921
2012-01-09,NORDEA_5_min,long,53.65,52.939239858080064,52.939239858080064,stop,0.5,1476.417000397587,-1049.3783567355922,94.42209947155527,-1143.8004562071474,103794.03521735207
2012-01-09,SKF_5_min,short,147.2,149.06279519938056,147.8,eod,0.5,557.1950971951526,-334.3170583171042,98.623532203542,-432.9405905206462,103361.09462683141
