date,ticker,direction,entry_price,stop_price,exit_price,exit_type,atr_multiplier,shares,gross_pnl,costs,net_pnl,capital_after
2018-01-02,SEB_5_MIN,long,96.8,96.03671147880041,96.03671147880041,stop,0.5,1310.1205798672304,-999.9999999999999,151.58360655737746,-1151.5836065573774,98848.41639344262
2018-01-02,SANDVIK_min,long,144.2,143.05714285714285,143.7,eod,0.5,864.923643442626,-432.461821721313,149.40691016827918,-581.8687318895923,98266.54766155302
2018-01-02,GETINGE_5_min,short,117.5,118.77562900689489,117.45,eod,0.5,770.3379833040293,38.51689916519928,108.594545506369,-70.07764634116973,98196.47001521185
2018-01-02,VOLVO_5_MIN,long,153.0,151.5001403771466,154.4,eod,0.5,654.7044037921294,916.5861653089848,120.75368023542033,795.8324850735645,98992.30250028541
2018-01-03,ABB_5_min,long,221.6,220.16949196307533,220.16949196307533,stop,0.5,692.008013552312,-989.923025002854,183.42481714882908,-1173.3478421516832,97818.95465813373
2018-01-03,INVESTOR_5_MIN,long,94.225,93.669200458994,94.575,eod,0.5,1759.968251882354,615.9888881588389,199.36920357323302,416.6196845856059,98235.57434271934
2018-01-03,SEB_5_MIN,short,96.36,97.05349135634361,96.5,eod,0.5,1416.5363914650604,-198.31509480510925,163.9159250747709,-362.23101987988014,97873.34332283946
2018-01-04,HUSQVARNA_5_min,long,78.8,78.22785714285713,79.2,eod,0.5,1710.6452016476087,684.2580806590532,162.16916511619328,522.0889155428599,98395.43223838232
2018-01-04,KINNEVIK_5_min,long,138.32089183,137.32000444600908,139.63591443,eod,0.5,983.0819511985728,1292.7749834782403,163.95259166820267,1128.8223918100375,99524.25463019236
2018-01-04,NORDEA_5_min,long,100.15,99.43785874839446,101.1,eod,0.5,1397.5353120720345,1327.658546468417,168.75238893269812,1158.9061575357189,100683.16078772808
2018-01-04,SANDVIK_min,long,148.15,147.00815783760314,149.3,eod,0.5,881.7607555879835,1014.024868926186,157.36784204978738,856.6570268763985,101539.81781460448
2018-01-04,SEB_5_MIN,long,97.22,96.53207544256897,98.14,eod,0.5,1476.0312990394214,1357.9487951162703,173.0144847482048,1184.9343103680656,102724.75212497254
2018-01-04,SKF_5_min,long,187.75,186.44181198598844,187.2,eod,0.5,785.2445598394281,-431.8845079116944,176.65646862707615,-608.5409765387706,102116.21114843377
2018-01-04,ASSA_5_min,short,171.05,172.0839009546042,172.0839009546042,stop,0.5,987.6788554424758,-1021.1621114843376,203.34365913501318,-1224.5057706193509,100891.70537781442
2018-01-04,ABB_5_min,long,222.3,220.84285714285716,222.9,eod,0.5,692.3940565144135,415.4364339086442,184.95230037613013,230.48413353251405,101122.18951134694
2018-01-04,HEXAGON_5_min,long,59.485655,59.05667180381182,59.05667180381182,stop,0.5,2357.252927617871,-1011.2218951134695,167.6605481429519,-1178.8824432564213,99943.30706809052
2018-01-04,ALFA_LAVAL_5_MIN,long,199.25,197.70671215027687,198.8,eod,0.5,647.5999087663439,-291.4199589448474,154.6662862106659,-446.0862451555133,99497.220822935
2018-01-08,ASSA_5_min,short,173.65,174.69700840215293,172.1,eod,0.5,950.3001181112055,1472.9651830723794,197.13975950216957,1275.8254235702098,100773.04624650521
2018-01-08,HM_5_min,long,163.86,160.93857596648925,163.1,eod,0.5,344.9449483901291,-262.1581607765048,67.66992019538198,-329.8280809718868,100443.21816553333
2018-01-08,INVESTOR_5_MIN,long,98.45,97.7916299179733,98.325,eod,0.5,1525.6346074586486,-190.70432593233107,180.12404992960535,-370.8283758619364,100072.38978967139
2018-01-08,KINNEVIK_5_min,long,142.3633687,141.37192691607706,141.37192691607706,stop,0.5,1009.3622380298006,-1000.7238978967139,171.83501579465434,-1172.5589136913682,98899.83087598003
2018-01-08,NORDEA_5_min,short,101.0,101.7682142857143,100.35,eod,0.5,1287.399007218695,836.8093546921591,155.53067406209053,681.2786806300686,99581.1095566101
2018-01-08,SANDVIK_min,long,152.5,151.34171784893806,151.34171784893806,stop,0.5,859.7310203331015,-995.8110955661009,156.7332900636179,-1152.5443856297188,98428.56517098038
