ticker,report_date,source
HEXA,2013-02-12,user_table
HEXA,2013-04-24,user_table
HEXA,2013-07-24,user_table
HEXA,2013-10-24,user_table
HEXA,2014-01-29,user_table
HEXA,2014-04-24,user_table
HEXA,2014-07-24,user_table
HEXA,2014-10-24,user_table
HEXA,2015-01-28,user_table
HEXA,2015-05-06,user_table
HEXA,2015-07-24,user_table
HEXA,2015-10-28,user_table
HEXA,2016-01-29,user_table
HEXA,2016-04-29,user_table
HEXA,2016-07-26,user_table
HEXA,2016-10-28,user_table
HEXA,2017-01-27,user_table
HEXA,2017-04-28,user_table
HEXA,2017-07-26,user_table
HEXA,2017-10-27,user_table
HEXA,2018-02-02,user_table
HEXA,2018-04-27,user_table
HEXA,2018-07-26,user_table
HEXA,2018-10-26,user_table
HEXA,2019-01-31,user_table
HEXA,2019-05-03,user_table
HEXA,2019-07-26,user_table
HEXA,2019-10-25,user_table
HEXA,2020-01-30,user_table
HEXA,2020-04-29,user_table
HEXA,2020-07-24,user_table
HEXA,2020-10-28,user_table
HEXA,2021-01-29,user_table
HEXA,2021-04-29,user_table
HEXA,2021-07-27,user_table
HEXA,2021-10-29,user_table
HEXA,2022-01-28,user_table
HEXA,2022-04-29,user_table
HEXA,2022-07-27,user_table
HEXA,2022-10-28,user_table
HEXA,2023-01-27,user_table
HEXA,2023-04-28,user_table
HEXA,2023-07-26,user_table
HEXA,2023-10-27,user_table
HEXA,2024-01-31,user_table
HEXA,2024-04-30,user_table
HEXA,2024-07-26,user_table
HEXA,2024-10-25,user_table
HEXA,2025-01-31,user_table
HEXA,2025-04-30,user_table
HEXA,2025-07-25,user_table
HEXA,2025-10-24,user_table
HEXA,2026-01-30,user_table
HEXA,2026-04-23,user_table
HM,2009-03-26,user_table
HM,2009-06-25,user_table
HM,2009-09-24,user_table
HM,2010-01-28,user_table
HM,2010-04-08,user_table
HM,2010-06-24,user_table
HM,2010-09-29,user_table
HM,2011-01-27,user_table
HM,2011-03-31,user_table
HM,2011-06-22,user_table
HM,2011-09-29,user_table
HM,2012-01-26,user_table
HM,2012-03-29,user_table
HM,2012-06-21,user_table
HM,2012-09-27,user_table
HM,2013-01-30,user_table
HM,2013-03-21,user_table
HM,2013-06-19,user_table
HM,2013-09-26,user_table
HM,2014-01-30,user_table
HM,2014-03-27,user_table
HM,2014-06-18,user_table
HM,2014-09-25,user_table
HM,2015-01-28,user_table
HM,2015-03-24,user_table
HM,2015-06-25,user_table
HM,2015-09-24,user_table
HM,2016-01-28,user_table
HM,2016-04-06,user_table
HM,2016-06-22,user_table
HM,2016-09-30,user_table
HM,2017-01-31,user_table
HM,2017-03-30,user_table
HM,2017-06-29,user_table
HM,2017-09-28,user_table
HM,2018-01-31,user_table
HM,2018-03-27,user_table
HM,2018-06-28,user_table
HM,2018-09-27,user_table
HM,2019-01-31,user_table
HM,2019-03-29,user_table
HM,2019-06-27,user_table
HM,2019-10-03,user_table
HM,2020-01-30,user_table
HM,2020-04-03,user_table
HM,2020-06-26,user_table
HM,2020-10-01,user_table
HM,2021-01-29,user_table
HM,2021-03-31,user_table
HM,2021-07-01,user_table
HM,2021-09-30,user_table
HM,2022-01-28,user_table
HM,2022-03-31,user_table
HM,2022-06-29,user_table
HM,2022-09-29,user_table
HM,2023-01-27,user_table
HM,2023-03-30,user_table
HM,2023-06-29,user_table
HM,2023-09-27,user_table
HM,2024-01-31,user_table
HM,2024-03-27,user_table
HM,2024-06-27,user_table
HM,2024-09-25,user_table
HM,2025-01-31,user_table
HM,2025-03-27,user_table
HM,2025-06-26,user_table
HM,2025-09-25,user_table
HM,2026-01-29,user_table
HM,2026-03-26,user_table
HM,2026-06-25,user_table
HUSQ,2009-04-24,user_table
HUSQ,2009-07-21,user_table
HUSQ,2009-10-23,user_table
HUSQ,2010-02-24,user_table
HUSQ,2010-04-27,user_table
HUSQ,2010-07-20,user_table
HUSQ,2010-10-22,user_table
HUSQ,2011-02-23,user_table
HUSQ,2011-04-27,user_table
HUSQ,2011-07-20,user_table
HUSQ,2011-10-21,user_table
HUSQ,2012-02-23,user_table
HUSQ,2012-04-26,user_table
HUSQ,2012-07-19,user_table
HUSQ,2012-10-26,user_table
HUSQ,2013-02-13,user_table
HUSQ,2013-04-24,user_table
HUSQ,2013-07-19,user_table
HUSQ,2013-10-24,user_table
HUSQ,2014-02-06,user_table
HUSQ,2014-04-24,user_table
HUSQ,2014-07-18,user_table
HUSQ,2014-10-22,user_table
HUSQ,2015-02-06,user_table
HUSQ,2015-04-21,user_table
HUSQ,2015-07-17,user_table
HUSQ,2015-10-21,user_table
HUSQ,2016-02-04,user_table
HUSQ,2016-04-21,user_table
HUSQ,2016-07-19,user_table
HUSQ,2016-10-21,user_table
HUSQ,2017-02-09,user_table
HUSQ,2017-04-21,user_table
HUSQ,2017-07-18,user_table
HUSQ,2017-10-20,user_table
HUSQ,2018-02-02,user_table
HUSQ,2018-04-24,user_table
HUSQ,2018-07-17,user_table
HUSQ,2018-10-23,user_table
HUSQ,2019-02-05,user_table
HUSQ,2019-04-24,user_table
HUSQ,2019-07-16,user_table
HUSQ,2019-10-22,user_table
HUSQ,2020-02-04,user_table
HUSQ,2020-04-22,user_table
HUSQ,2020-07-16,user_table
HUSQ,2020-10-20,user_table
HUSQ,2021-02-03,user_table
HUSQ,2021-04-22,user_table
HUSQ,2021-07-16,user_table
HUSQ,2021-10-20,user_table
HUSQ,2022-02-03,user_table
HUSQ,2022-04-20,user_table
HUSQ,2022-07-15,user_table
HUSQ,2022-10-21,user_table
HUSQ,2023-02-02,user_table
HUSQ,2023-04-20,user_table
HUSQ,2023-07-18,user_table
HUSQ,2023-10-20,user_table
HUSQ,2024-02-02,user_table
HUSQ,2024-04-24,user_table
HUSQ,2024-07-18,user_table
HUSQ,2024-10-23,user_table
HUSQ,2025-02-05,user_table
HUSQ,2025-04-24,user_table
HUSQ,2025-07-15,user_table
HUSQ,2025-10-21,user_table
HUSQ,2026-02-05,user_table
HUSQ,2026-04-22,user_table
INVE,2009-04-21,user_table
INVE,2009-07-14,user_table
INVE,2009-10-20,user_table
INVE,2010-01-20,user_table
INVE,2010-04-21,user_table
INVE,2010-07-13,user_table
INVE,2010-10-20,user_table
INVE,2011-01-19,user_table
INVE,2011-04-19,user_table
INVE,2011-07-13,user_table
INVE,2011-10-19,user_table
INVE,2012-01-18,user_table
INVE,2012-04-18,user_table
INVE,2012-07-17,user_table
INVE,2012-10-18,user_table
INVE,2013-01-17,user_table
INVE,2013-04-18,user_table
INVE,2013-07-17,user_table
INVE,2013-10-23,user_table
INVE,2014-01-21,user_table
INVE,2014-04-23,user_table
INVE,2014-07-17,user_table
INVE,2014-10-22,user_table
INVE,2015-01-21,user_table
INVE,2015-04-21,user_table
INVE,2015-07-16,user_table
INVE,2015-10-21,user_table
INVE,2016-01-28,user_table
INVE,2016-04-21,user_table
INVE,2016-07-19,user_table
INVE,2016-10-21,user_table
INVE,2017-01-27,user_table
INVE,2017-04-21,user_table
INVE,2017-07-19,user_table
INVE,2017-10-20,user_table
INVE,2018-01-25,user_table
INVE,2018-04-18,user_table
INVE,2018-07-17,user_table
INVE,2018-10-17,user_table
INVE,2019-01-23,user_table
INVE,2019-04-17,user_table
INVE,2019-07-17,user_table
INVE,2019-10-18,user_table
INVE,2020-01-22,user_table
INVE,2020-04-22,user_table
INVE,2020-07-17,user_table
INVE,2020-10-16,user_table
INVE,2021-01-22,user_table
INVE,2021-04-21,user_table
INVE,2021-07-16,user_table
INVE,2021-10-18,user_table
INVE,2022-01-21,user_table
INVE,2022-04-21,user_table
INVE,2022-07-15,user_table
INVE,2022-10-21,user_table
INVE,2023-01-20,user_table
INVE,2023-04-21,user_table
INVE,2023-07-17,user_table
INVE,2023-10-19,user_table
INVE,2024-01-19,user_table
INVE,2024-04-18,user_table
INVE,2024-07-17,user_table
INVE,2024-10-17,user_table
INVE,2025-01-23,user_table
INVE,2025-04-23,user_table
INVE,2025-07-17,user_table
INVE,2025-10-17,user_table
INVE,2026-01-23,user_table
INVE,2026-04-22,user_table
KINV,2009-04-23,user_table
KINV,2009-07-23,user_table
KINV,2009-10-22,user_table
KINV,2010-02-17,user_table
KINV,2010-04-21,user_table
KINV,2010-07-22,user_table
KINV,2010-10-21,user_table
KINV,2011-02-16,user_table
KINV,2011-04-20,user_table
KINV,2011-07-21,user_table
KINV,2011-10-20,user_table
KINV,2012-02-15,user_table
KINV,2012-04-20,user_table
KINV,2012-07-20,user_table
KINV,2012-10-19,user_table
KINV,2013-02-15,user_table
KINV,2013-04-19,user_table
KINV,2013-07-19,user_table
KINV,2013-10-23,user_table
KINV,2014-02-14,user_table
KINV,2014-04-28,user_table
KINV,2014-07-18,user_table
KINV,2014-10-24,user_table
KINV,2015-02-13,user_table
KINV,2015-04-22,user_table
KINV,2015-07-23,user_table
KINV,2015-10-29,user_table
KINV,2016-02-11,user_table
KINV,2016-04-21,user_table
KINV,2016-07-21,user_table
KINV,2016-10-27,user_table
KINV,2017-02-10,user_table
KINV,2017-04-21,user_table
KINV,2017-07-20,user_table
KINV,2017-10-26,user_table
KINV,2018-02-01,user_table
KINV,2018-04-19,user_table
KINV,2018-07-18,user_table
KINV,2018-10-26,user_table
KINV,2019-02-01,user_table
KINV,2019-04-18,user_table
KINV,2019-07-12,user_table
KINV,2019-10-24,user_table
KINV,2020-02-13,user_table
KINV,2020-04-22,user_table
KINV,2020-07-15,user_table
KINV,2020-10-22,user_table
KINV,2021-02-04,user_table
KINV,2021-04-22,user_table
KINV,2021-07-14,user_table
KINV,2021-10-21,user_table
KINV,2022-02-04,user_table
KINV,2022-04-21,user_table
KINV,2022-07-12,user_table
KINV,2022-10-19,user_table
KINV,2023-02-02,user_table
KINV,2023-04-20,user_table
KINV,2023-07-11,user_table
KINV,2023-10-18,user_table
KINV,2024-02-01,user_table
KINV,2024-04-18,user_table
KINV,2024-07-09,user_table
KINV,2024-10-16,user_table
KINV,2025-04-17,user_table
KINV,2025-07-08,user_table
KINV,2025-10-16,user_table
KINV,2026-02-03,user_table
KINV,2026-04-16,user_table
NDA,2009-04-29,user_table
NDA,2009-07-22,user_table
NDA,2009-10-22,user_table
NDA,2010-02-10,user_table
NDA,2010-04-28,user_table
NDA,2010-07-21,user_table
NDA,2010-10-20,user_table
NDA,2011-02-02,user_table
NDA,2011-04-28,user_table
NDA,2011-07-19,user_table
NDA,2011-10-19,user_table
NDA,2012-01-25,user_table
NDA,2012-04-25,user_table
NDA,2012-07-18,user_table
NDA,2012-10-24,user_table
NDA,2013-01-23,user_table
NDA,2013-04-24,user_table
NDA,2013-07-17,user_table
NDA,2013-10-23,user_table
NDA,2014-01-23,user_table
NDA,2014-04-29,user_table
NDA,2014-07-17,user_table
NDA,2014-10-22,user_table
NDA,2015-01-28,user_table
NDA,2015-04-29,user_table
NDA,2015-07-16,user_table
NDA,2015-10-21,user_table
NDA,2016-01-27,user_table
NDA,2016-04-27,user_table
NDA,2016-07-20,user_table
NDA,2016-10-26,user_table
NDA,2017-01-26,user_table
NDA,2017-04-27,user_table
NDA,2017-07-20,user_table
NDA,2017-10-26,user_table
NDA,2018-01-25,user_table
NDA,2018-04-25,user_table
NDA,2018-07-19,user_table
NDA,2018-10-24,user_table
NDA,2019-01-24,user_table
NDA,2019-04-30,user_table
NDA,2019-07-18,user_table
NDA,2019-10-24,user_table
NDA,2020-01-30,user_table
NDA,2020-04-29,user_table
NDA,2020-07-17,user_table
NDA,2020-10-23,user_table
NDA,2021-01-28,user_table
NDA,2021-04-29,user_table
NDA,2021-07-21,user_table
NDA,2021-10-21,user_table
NDA,2022-02-03,user_table
NDA,2022-04-28,user_table
NDA,2022-07-18,user_table
NDA,2022-10-20,user_table
NDA,2023-02-02,user_table
NDA,2023-04-27,user_table
NDA,2023-07-18,user_table
NDA,2023-10-19,user_table
NDA,2024-02-01,user_table
NDA,2024-04-18,user_table
NDA,2024-07-15,user_table
NDA,2024-10-17,user_table
NDA,2025-01-30,user_table
NDA,2025-04-24,user_table
NDA,2025-07-17,user_table
NDA,2025-10-16,user_table
NDA,2026-01-29,user_table
NDA,2026-04-22,user_table
SAND,2009-04-28,user_table
SAND,2009-07-17,user_table
SAND,2009-10-22,user_table
SAND,2010-02-02,user_table
SAND,2010-04-27,user_table
SAND,2010-07-20,user_table
SAND,2010-10-22,user_table
SAND,2011-02-02,user_table
SAND,2011-04-27,user_table
SAND,2011-07-20,user_table
SAND,2011-10-25,user_table
SAND,2012-02-01,user_table
SAND,2012-04-26,user_table
SAND,2012-07-19,user_table
SAND,2012-10-24,user_table
SAND,2013-01-31,user_table
SAND,2013-04-24,user_table
SAND,2013-07-19,user_table
SAND,2013-10-24,user_table
SAND,2014-01-22,user_table
SAND,2014-04-25,user_table
SAND,2014-07-17,user_table
SAND,2014-10-24,user_table
SAND,2015-01-22,user_table
SAND,2015-04-21,user_table
SAND,2015-07-17,user_table
SAND,2015-10-23,user_table
SAND,2016-01-21,user_table
SAND,2016-04-21,user_table
SAND,2016-07-18,user_table
SAND,2016-10-24,user_table
SAND,2017-01-23,user_table
SAND,2017-04-24,user_table
SAND,2017-07-17,user_table
SAND,2017-10-24,user_table
SAND,2018-01-23,user_table
SAND,2018-04-17,user_table
SAND,2018-07-17,user_table
SAND,2018-10-24,user_table
SAND,2019-01-21,user_table
SAND,2019-04-17,user_table
SAND,2019-07-17,user_table
SAND,2019-10-18,user_table
SAND,2020-01-20,user_table
SAND,2020-04-21,user_table
SAND,2020-07-17,user_table
SAND,2020-10-16,user_table
SAND,2021-01-21,user_table
SAND,2021-04-20,user_table
SAND,2021-07-16,user_table
SAND,2021-10-18,user_table
SAND,2022-01-20,user_table
SAND,2022-04-20,user_table
SAND,2022-07-18,user_table
SAND,2022-10-17,user_table
SAND,2023-01-20,user_table
SAND,2023-04-21,user_table
SAND,2023-07-19,user_table
SAND,2023-10-23,user_table
SAND,2024-01-23,user_table
SAND,2024-04-22,user_table
SAND,2024-07-19,user_table
SAND,2024-10-21,user_table
SAND,2025-01-23,user_table
SAND,2025-04-16,user_table
SAND,2025-07-16,user_table
SAND,2025-10-20,user_table
SAND,2026-01-27,user_table
SAND,2026-04-22,user_table
SEB,2009-04-29,user_table
SEB,2009-07-15,user_table
SEB,2009-10-21,user_table
SEB,2010-02-04,user_table
SEB,2010-04-29,user_table
SEB,2010-07-15,user_table
SEB,2010-10-21,user_table
SEB,2011-02-03,user_table
SEB,2011-04-28,user_table
SEB,2011-07-14,user_table
SEB,2011-10-27,user_table
SEB,2012-02-02,user_table
SEB,2012-04-26,user_table
SEB,2012-07-13,user_table
SEB,2012-10-25,user_table
SEB,2013-01-31,user_table
SEB,2013-04-23,user_table
SEB,2013-07-16,user_table
SEB,2013-10-24,user_table
SEB,2014-01-31,user_table
SEB,2014-04-25,user_table
SEB,2014-07-15,user_table
SEB,2014-10-23,user_table
SEB,2015-01-30,user_table
SEB,2015-04-23,user_table
SEB,2015-07-14,user_table
SEB,2015-10-22,user_table
SEB,2016-02-03,user_table
SEB,2016-04-28,user_table
SEB,2016-07-15,user_table
SEB,2016-10-21,user_table
SEB,2017-02-01,user_table
SEB,2017-04-27,user_table
SEB,2017-07-14,user_table
SEB,2017-10-25,user_table
SEB,2018-02-01,user_table
SEB,2018-04-26,user_table
SEB,2018-07-13,user_table
SEB,2018-10-24,user_table
SEB,2019-01-30,user_table
SEB,2019-04-30,user_table
SEB,2019-07-15,user_table
SEB,2019-10-23,user_table
SEB,2020-01-30,user_table
SEB,2020-04-29,user_table
SEB,2020-07-15,user_table
SEB,2020-10-22,user_table
SEB,2021-01-28,user_table
SEB,2021-04-27,user_table
SEB,2021-07-15,user_table
SEB,2021-10-21,user_table
SEB,2022-01-27,user_table
SEB,2022-04-27,user_table
SEB,2022-07-14,user_table
SEB,2022-10-26,user_table
SEB,2023-01-26,user_table
SEB,2023-04-26,user_table
SEB,2023-07-14,user_table
SEB,2023-10-25,user_table
SEB,2024-01-25,user_table
SEB,2024-04-25,user_table
SEB,2024-07-16,user_table
SEB,2024-10-24,user_table
SEB,2025-01-30,user_table
SEB,2025-04-29,user_table
SEB,2025-07-15,user_table
SEB,2025-10-23,user_table
SEB,2026-01-29,user_table
SEB,2026-04-29,user_table
SWED,2009-04-23,user_table
SWED,2009-07-17,user_table
SWED,2009-10-21,user_table
SWED,2010-02-12,user_table
SWED,2010-04-27,user_table
SWED,2010-07-16,user_table
SWED,2010-10-21,user_table
SWED,2011-02-08,user_table
SWED,2011-04-28,user_table
SWED,2011-07-21,user_table
SWED,2011-10-20,user_table
SWED,2012-02-14,user_table
SWED,2012-04-25,user_table
SWED,2012-07-19,user_table
SWED,2012-10-23,user_table
SWED,2013-02-13,user_table
SWED,2013-04-23,user_table
SWED,2013-07-17,user_table
SWED,2013-10-22,user_table
SWED,2014-01-28,user_table
SWED,2014-04-25,user_table
SWED,2014-07-18,user_table
SWED,2014-10-21,user_table
SWED,2015-01-28,user_table
SWED,2015-04-28,user_table
SWED,2015-07-16,user_table
SWED,2015-10-20,user_table
SWED,2016-02-03,user_table
SWED,2016-04-26,user_table
SWED,2016-07-21,user_table
SWED,2016-10-25,user_table
SWED,2017-02-02,user_table
SWED,2017-04-25,user_table
SWED,2017-07-19,user_table
SWED,2017-10-24,user_table
SWED,2018-02-02,user_table
SWED,2018-04-24,user_table
SWED,2018-07-18,user_table
SWED,2018-10-23,user_table
SWED,2019-01-29,user_table
SWED,2019-04-25,user_table
SWED,2019-07-17,user_table
SWED,2019-10-23,user_table
SWED,2020-01-28,user_table
SWED,2020-04-23,user_table
SWED,2020-07-17,user_table
SWED,2020-10-20,user_table
SWED,2021-01-28,user_table
SWED,2021-04-27,user_table
SWED,2021-07-16,user_table
SWED,2021-10-21,user_table
SWED,2022-02-02,user_table
SWED,2022-04-28,user_table
SWED,2022-07-19,user_table
SWED,2022-10-27,user_table
SWED,2023-01-31,user_table
SWED,2023-04-27,user_table
SWED,2023-07-18,user_table
SWED,2023-10-26,user_table
SWED,2024-01-24,user_table
SWED,2024-04-25,user_table
SWED,2024-07-16,user_table
SWED,2024-10-23,user_table
SWED,2025-01-24,user_table
SWED,2025-04-29,user_table
SWED,2025-07-17,user_table
SWED,2025-10-23,user_table
SWED,2026-01-29,user_table
SWED,2026-04-29,user_table
KINV,2025-02-04,user_provided
